REF_DATE,GEO,DGUID,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1948-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,242,,,,0
1948-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,63,,,t,0
1948-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4394,,,,0
1948-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1719,,,,0
1948-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,794,,,t,0
1948-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4199,,,,0
1948-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1315,,,,0
1948-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,674,,,t,0
1948-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,28174,,,,0
1948-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,9460,,,,0
1948-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,3162,,,t,0
1948-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,25543,,,,0
1948-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11531,,,,0
1948-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,6242,,,t,0
1948-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4621,,,,0
1948-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1751,,,,0
1948-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,952,,,t,0
1948-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5114,,,,0
1948-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1660,,,,0
1948-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,791,,,t,0
1948-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,5982,,,,0
1948-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1851,,,,0
1948-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,1365,,,t,0
1948-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,6228,,,,0
1948-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,3206,,,,0
1948-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,2117,,,t,0
1948-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,72,,,,0
1948-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,19,,,,0
1948-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,15,,,t,0
1948-01,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,168,,,t,0
1948-01,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,61,,,t,0
1948-01,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,24,,,t,0
1948-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,89996,,,,0
1948-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,30588,,,,0
1948-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,34478,,,t,0
1948-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,724,,,,0
1948-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,214,,,,0
1948-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,154,,,t,0
1948-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4574,,,,0
1948-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1562,,,,0
1948-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1332,,,t,0
1948-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4484,,,,0
1948-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1321,,,,0
1948-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1206,,,t,0
1948-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,30012,,,,0
1948-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8636,,,,0
1948-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,10126,,,t,0
1948-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,26360,,,,0
1948-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,10793,,,,0
1948-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,12544,,,t,0
1948-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4919,,,,0
1948-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1690,,,,0
1948-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2055,,,t,0
1948-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5693,,,,0
1948-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1642,,,,0
1948-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1676,,,t,0
1948-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,6275,,,,0
1948-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1820,,,,0
1948-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2189,,,t,0
1948-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,6734,,,,0
1948-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2734,,,,0
1948-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3151,,,t,0
1948-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,55,,,,0
1948-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,25,,,,0
1948-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,17,,,t,0
1948-04,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,166,,,t,0
1948-04,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,151,,,t,0
1948-04,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,28,,,t,0
1948-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,90676,,,,0
1948-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,27530,,,,0
1948-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,42013,,,t,0
1948-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,791,,,,0
1948-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,204,,,,0
1948-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,224,,,t,0
1948-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4597,,,,0
1948-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1391,,,,0
1948-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1698,,,t,0
1948-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4463,,,,0
1948-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1096,,,,0
1948-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1600,,,t,0
1948-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,29870,,,,0
1948-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,7917,,,,0
1948-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,14225,,,t,0
1948-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,27030,,,,0
1948-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,9484,,,,0
1948-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,13896,,,t,0
1948-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4898,,,,0
1948-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1600,,,,0
1948-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2212,,,t,0
1948-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5749,,,,0
1948-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1556,,,,0
1948-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2049,,,t,0
1948-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,6122,,,,0
1948-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1606,,,,0
1948-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2565,,,t,0
1948-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,6931,,,,0
1948-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2569,,,,0
1948-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3473,,,t,0
1948-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,73,,,,0
1948-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,30,,,,0
1948-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,25,,,t,0
1948-07,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,152,,,t,0
1948-07,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,77,,,t,0
1948-07,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,46,,,t,0
1948-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,82378,,,,0
1948-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,28933,,,,0
1948-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,30818,,,t,0
1948-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,646,,,,0
1948-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,227,,,,0
1948-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,194,,,t,0
1948-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4226,,,,0
1948-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1425,,,,0
1948-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1269,,,t,0
1948-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4133,,,,0
1948-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1227,,,,0
1948-10,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1160,,,t,0
1948-10,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,26653,,,,0
1948-10,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,7590,,,,0
1948-10,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,7133,,,t,0
1948-10,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,25262,,,,0
1948-10,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,10556,,,,0
1948-10,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,10560,,,t,0
1948-10,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4432,,,,0
1948-10,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1634,,,,0
1948-10,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2106,,,t,0
1948-10,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5006,,,,0
1948-10,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1638,,,,0
1948-10,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2655,,,t,0
1948-10,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,5696,,,,0
1948-10,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1710,,,,0
1948-10,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2725,,,t,0
1948-10,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,6091,,,,0
1948-10,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2807,,,,0
1948-10,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,2977,,,t,0
1948-10,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,74,,,,0
1948-10,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,38,,,,0
1948-10,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,20,,,t,0
1948-10,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,159,,,t,0
1948-10,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,81,,,t,0
1948-10,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,19,,,t,0
1949-01,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,87976,,,,0
1949-01,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,32764,,,,0
1949-01,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,15961,,,t,0
1949-01,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,2944,,,,0
1949-01,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,805,,,,0
1949-01,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,464,,,t,0
1949-01,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,684,,,,0
1949-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,237,,,,0
1949-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,77,,,t,0
1949-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4307,,,,0
1949-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1597,,,,0
1949-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,768,,,t,0
1949-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4139,,,,0
1949-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1310,,,,0
1949-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,565,,,t,0
1949-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,28226,,,,0
1949-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,8965,,,,0
1949-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,3273,,,t,0
1949-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,25902,,,,0
1949-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11509,,,,0
1949-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,5946,,,t,0
1949-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4606,,,,0
1949-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1750,,,,0
1949-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,895,,,t,0
1949-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4955,,,,0
1949-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1684,,,,0
1949-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,763,,,t,0
1949-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,5719,,,,0
1949-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1761,,,,0
1949-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,1267,,,t,0
1949-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,6252,,,,0
1949-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,3012,,,,0
1949-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,1892,,,t,0
1949-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,72,,,,0
1949-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,27,,,,0
1949-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,17,,,t,0
1949-01,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,170,,,t,0
1949-01,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,107,,,t,0
1949-01,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,34,,,t,0
1949-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,96444,,,,0
1949-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,32154,,,,0
1949-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,34832,,,t,0
1949-04,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3019,,,,0
1949-04,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,650,,,,0
1949-04,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,543,,,t,0
1949-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,760,,,,0
1949-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,219,,,,0
1949-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,144,,,t,0
1949-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4583,,,,0
1949-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1496,,,,0
1949-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1357,,,t,0
1949-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4413,,,,0
1949-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1273,,,,0
1949-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1139,,,t,0
1949-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,31341,,,,0
1949-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,9051,,,,0
1949-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,9208,,,t,0
1949-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,27515,,,,0
1949-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,11035,,,,0
1949-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,12709,,,t,0
1949-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5066,,,,0
1949-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1787,,,,0
1949-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2068,,,t,0
1949-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5858,,,,0
1949-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1774,,,,0
1949-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1863,,,t,0
1949-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,6562,,,,0
1949-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1880,,,,0
1949-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2493,,,t,0
1949-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,7091,,,,0
1949-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2804,,,,0
1949-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3251,,,t,0
1949-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,73,,,,0
1949-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,23,,,,0
1949-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,11,,,t,0
1949-04,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,163,,,t,0
1949-04,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,162,,,t,0
1949-04,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,46,,,t,0
1949-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,95731,,,,0
1949-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,28759,,,,0
1949-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,42823,,,t,0
1949-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3286,,,,0
1949-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,611,,,,0
1949-07,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,701,,,t,0
1949-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,725,,,,0
1949-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,230,,,,0
1949-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,205,,,t,0
1949-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4679,,,,0
1949-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1397,,,,0
1949-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1725,,,t,0
1949-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,4308,,,,0
1949-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1084,,,,0
1949-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1474,,,t,0
1949-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,30076,,,,0
1949-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,7975,,,,0
1949-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,14048,,,t,0
1949-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,27630,,,,0
1949-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,9836,,,,0
1949-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,14279,,,t,0
1949-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,5098,,,,0
1949-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,1717,,,,0
1949-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2310,,,t,0
1949-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,5820,,,,0
1949-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1517,,,,0
1949-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1988,,,t,0
1949-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,6520,,,,0
1949-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,1641,,,,0
1949-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2651,,,t,0
1949-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,7360,,,,0
1949-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,2628,,,,0
1949-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3383,,,t,0
1949-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,71,,,,0
1949-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,18,,,,0
1949-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,26,,,t,0
1949-07,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,158,,,t,0
1949-07,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,105,,,t,0
1949-07,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,33,,,t,0
1949-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,86941,,,,0
1949-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,30890,,,,0
1949-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,30471,,,t,0
1949-10,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,3032,,,,0
1949-10,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,802,,,,0
1949-10,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,737,,,t,0
1949-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,662,,,,0
1949-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,238,,,,0
1949-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,193,,,t,0
1949-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,4170,,,,0
1949-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1490,,,,0
1949-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1208,,,t,0
1949-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,3813,,,,0
1949-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1209,,,,0
