ref_date,region,birth_or_death,num_people,growth_from_births
"2015-10-01 00:00:00","Prince Edward Island",Births,341,57
"2015-10-01 00:00:00",Quebec,Deaths,16069,5409
"2015-10-01 00:00:00",Quebec,Births,21478,5409
"2015-10-01 00:00:00",Saskatchewan,Births,3794,1387
"2015-10-01 00:00:00",Saskatchewan,Deaths,2407,1387
"2015-10-01 00:00:00",Yukon,Births,109,54
"2015-10-01 00:00:00",Yukon,Deaths,55,54
"2016-01-01 00:00:00",Alberta,Deaths,6400,7060
"2016-01-01 00:00:00",Alberta,Births,13460,7060
"2016-01-01 00:00:00","British Columbia",Deaths,9463,1356
"2016-01-01 00:00:00","British Columbia",Births,10819,1356
"2016-01-01 00:00:00",Canada,Births,92152,22178
"2016-01-01 00:00:00",Canada,Deaths,69974,22178
"2016-01-01 00:00:00",Manitoba,Deaths,2792,1293
"2016-01-01 00:00:00",Manitoba,Births,4085,1293
"2016-01-01 00:00:00","New Brunswick",Births,1541,-308
"2016-01-01 00:00:00","New Brunswick",Deaths,1849,-308
"2016-01-01 00:00:00","Newfoundland and Labrador",Births,1026,-236
"2016-01-01 00:00:00","Newfoundland and Labrador",Deaths,1262,-236
"2016-01-01 00:00:00","Northwest Territories",Deaths,60,103
"2016-01-01 00:00:00","Northwest Territories",Births,163,103
"2016-01-01 00:00:00","Nova Scotia",Deaths,2338,-321
"2016-01-01 00:00:00","Nova Scotia",Births,2017,-321
"2016-01-01 00:00:00",Nunavut,Births,198,146
"2016-01-01 00:00:00",Nunavut,Deaths,52,146
"2016-01-01 00:00:00",Ontario,Deaths,25880,8040
"2016-01-01 00:00:00",Ontario,Births,33920,8040
"2016-01-01 00:00:00","Prince Edward Island",Deaths,296,37
"2016-01-01 00:00:00","Prince Edward Island",Births,333,37
"2016-01-01 00:00:00",Quebec,Deaths,17040,3539
"2016-01-01 00:00:00",Quebec,Births,20579,3539
"2016-01-01 00:00:00",Saskatchewan,Births,3893,1399
"2016-01-01 00:00:00",Saskatchewan,Deaths,2494,1399
"2016-01-01 00:00:00",Yukon,Births,118,70
"2016-01-01 00:00:00",Yukon,Deaths,48,70
"2016-04-01 00:00:00",Alberta,Deaths,5858,8671
"2016-04-01 00:00:00",Alberta,Births,14529,8671
"2016-04-01 00:00:00","British Columbia",Deaths,8670,2774
"2016-04-01 00:00:00","British Columbia",Births,11444,2774
"2016-04-01 00:00:00",Canada,Births,96781,32040
"2016-04-01 00:00:00",Canada,Deaths,64741,32040
"2016-04-01 00:00:00",Manitoba,Deaths,2535,1567
"2016-04-01 00:00:00",Manitoba,Births,4102,1567
"2016-04-01 00:00:00","New Brunswick",Births,1713,-63
"2016-04-01 00:00:00","New Brunswick",Deaths,1776,-63
"2016-04-01 00:00:00","Newfoundland and Labrador",Births,1122,-176
"2016-04-01 00:00:00","Newfoundland and Labrador",Deaths,1298,-176
"2016-04-01 00:00:00","Northwest Territories",Deaths,60,130
"2016-04-01 00:00:00","Northwest Territories",Births,190,130
"2016-04-01 00:00:00","Nova Scotia",Deaths,2181,-70
"2016-04-01 00:00:00","Nova Scotia",Births,2111,-70
"2016-04-01 00:00:00",Nunavut,Births,241,193
"2016-04-01 00:00:00",Nunavut,Deaths,48,193
"2016-04-01 00:00:00",Ontario,Births,35393,11274
"2016-04-01 00:00:00",Ontario,Deaths,24119,11274
"2016-04-01 00:00:00","Prince Edward Island",Deaths,264,94
"2016-04-01 00:00:00","Prince Edward Island",Births,358,94
"2016-04-01 00:00:00",Quebec,Deaths,15630,5943
"2016-04-01 00:00:00",Quebec,Births,21573,5943
"2016-04-01 00:00:00",Saskatchewan,Births,3888,1635
"2016-04-01 00:00:00",Saskatchewan,Deaths,2253,1635
"2016-04-01 00:00:00",Yukon,Births,117,68
"2016-04-01 00:00:00",Yukon,Deaths,49,68
"2016-07-01 00:00:00",Alberta,Deaths,5877,8939
"2016-07-01 00:00:00",Alberta,Births,14816,8939
"2016-07-01 00:00:00","British Columbia",Deaths,8684,3348
"2016-07-01 00:00:00","British Columbia",Births,12032,3348
"2016-07-01 00:00:00",Canada,Deaths,62973,39782
"2016-07-01 00:00:00",Canada,Births,102755,39782
"2016-07-01 00:00:00",Manitoba,Births,4572,1984
"2016-07-01 00:00:00",Manitoba,Deaths,2588,1984
"2016-07-01 00:00:00","New Brunswick",Births,1830,79
"2016-07-01 00:00:00","New Brunswick",Deaths,1751,79
"2016-07-01 00:00:00","Newfoundland and Labrador",Deaths,1159,122
"2016-07-01 00:00:00","Newfoundland and Labrador",Births,1281,122
"2016-07-01 00:00:00","Northwest Territories",Births,159,96
"2016-07-01 00:00:00","Northwest Territories",Deaths,63,96
"2016-07-01 00:00:00","Nova Scotia",Births,2163,14
"2016-07-01 00:00:00","Nova Scotia",Deaths,2149,14
"2016-07-01 00:00:00",Nunavut,Births,240,199
"2016-07-01 00:00:00",Nunavut,Deaths,41,199
"2016-07-01 00:00:00",Ontario,Births,37905,14517
"2016-07-01 00:00:00",Ontario,Deaths,23388,14517
"2016-07-01 00:00:00","Prince Edward Island",Births,391,110
"2016-07-01 00:00:00","Prince Edward Island",Deaths,281,110
"2016-07-01 00:00:00",Quebec,Births,23235,8543
"2016-07-01 00:00:00",Quebec,Deaths,14692,8543
"2016-07-01 00:00:00",Saskatchewan,Births,4035,1794
"2016-07-01 00:00:00",Saskatchewan,Deaths,2241,1794
"2016-07-01 00:00:00",Yukon,Births,96,37
"2016-07-01 00:00:00",Yukon,Deaths,59,37
"2016-10-01 00:00:00",Alberta,Deaths,6416,6727
"2016-10-01 00:00:00",Alberta,Births,13143,6727
"2016-10-01 00:00:00","British Columbia",Deaths,9818,1156
"2016-10-01 00:00:00","British Columbia",Births,10974,1156
"2016-10-01 00:00:00",Canada,Deaths,69876,22459
"2016-10-01 00:00:00",Canada,Births,92335,22459
"2016-10-01 00:00:00",Manitoba,Births,4139,1310
"2016-10-01 00:00:00",Manitoba,Deaths,2829,1310
"2016-10-01 00:00:00","New Brunswick",Births,1539,-259
"2016-10-01 00:00:00","New Brunswick",Deaths,1798,-259
"2016-10-01 00:00:00","Newfoundland and Labrador",Deaths,1289,-268
"2016-10-01 00:00:00","Newfoundland and Labrador",Births,1021,-268
"2016-10-01 00:00:00","Northwest Territories",Births,134,80
"2016-10-01 00:00:00","Northwest Territories",Deaths,54,80
"2016-10-01 00:00:00","Nova Scotia",Births,2020,-307
"2016-10-01 00:00:00","Nova Scotia",Deaths,2327,-307
"2016-10-01 00:00:00",Nunavut,Births,237,195
"2016-10-01 00:00:00",Nunavut,Deaths,42,195
"2016-10-01 00:00:00",Ontario,Births,34015,7954
"2016-10-01 00:00:00",Ontario,Deaths,26061,7954
"2016-10-01 00:00:00","Prince Edward Island",Deaths,313,5
"2016-10-01 00:00:00","Prince Edward Island",Births,318,5
"2016-10-01 00:00:00",Quebec,Births,20939,4502
"2016-10-01 00:00:00",Quebec,Deaths,16437,4502
"2016-10-01 00:00:00",Saskatchewan,Births,3747,1317
"2016-10-01 00:00:00",Saskatchewan,Deaths,2430,1317
"2016-10-01 00:00:00",Yukon,Births,109,47
"2016-10-01 00:00:00",Yukon,Deaths,62,47
"2017-01-01 00:00:00",Alberta,Births,12920,6348
"2017-01-01 00:00:00",Alberta,Deaths,6572,6348
"2017-01-01 00:00:00","British Columbia",Births,10716,-49
"2017-01-01 00:00:00","British Columbia",Deaths,10765,-49
"2017-01-01 00:00:00",Canada,Deaths,75303,14818
"2017-01-01 00:00:00",Canada,Births,90121,14818
"2017-01-01 00:00:00",Manitoba,Births,3992,1068
"2017-01-01 00:00:00",Manitoba,Deaths,2924,1068
"2017-01-01 00:00:00","New Brunswick",Births,1559,-448
"2017-01-01 00:00:00","New Brunswick",Deaths,2007,-448
"2017-01-01 00:00:00","Newfoundland and Labrador",Deaths,1408,-395
"2017-01-01 00:00:00","Newfoundland and Labrador",Births,1013,-395
"2017-01-01 00:00:00","Northwest Territories",Births,169,99
"2017-01-01 00:00:00","Northwest Territories",Deaths,70,99
"2017-01-01 00:00:00","Nova Scotia",Births,1927,-629
"2017-01-01 00:00:00","Nova Scotia",Deaths,2556,-629
"2017-01-01 00:00:00",Nunavut,Deaths,42,180
"2017-01-01 00:00:00",Nunavut,Births,222,180
"2017-01-01 00:00:00",Ontario,Births,33560,5788
"2017-01-01 00:00:00",Ontario,Deaths,27772,5788
"2017-01-01 00:00:00","Prince Edward Island",Deaths,366,-34
"2017-01-01 00:00:00","Prince Edward Island",Births,332,-34
"2017-01-01 00:00:00",Quebec,Births,19812,1664
"2017-01-01 00:00:00",Quebec,Deaths,18148,1664
"2017-01-01 00:00:00",Saskatchewan,Births,3783,1177
"2017-01-01 00:00:00",Saskatchewan,Deaths,2606,1177
"2017-01-01 00:00:00",Yukon,Deaths,67,49
"2017-01-01 00:00:00",Yukon,Births,116,49
"2017-04-01 00:00:00",Alberta,Deaths,6073,7842
"2017-04-01 00:00:00",Alberta,Births,13915,7842
"2017-04-01 00:00:00","British Columbia",Deaths,9098,2169
"2017-04-01 00:00:00","British Columbia",Births,11267,2169
"2017-04-01 00:00:00",Canada,Births,95343,28978
"2017-04-01 00:00:00",Canada,Deaths,66365,28978
"2017-04-01 00:00:00",Manitoba,Deaths,2682,1574
"2017-04-01 00:00:00",Manitoba,Births,4256,1574
"2017-04-01 00:00:00","New Brunswick",Births,1665,-177
"2017-04-01 00:00:00","New Brunswick",Deaths,1842,-177
"2017-04-01 00:00:00","Newfoundland and Labrador",Births,1076,-221
"2017-04-01 00:00:00","Newfoundland and Labrador",Deaths,1297,-221
"2017-04-01 00:00:00","Northwest Territories",Deaths,54,86
"2017-04-01 00:00:00","Northwest Territories",Births,140,86
"2017-04-01 00:00:00","Nova Scotia",Deaths,2318,-207
"2017-04-01 00:00:00","Nova Scotia",Births,2111,-207
"2017-04-01 00:00:00",Nunavut,Births,201,155
"2017-04-01 00:00:00",Nunavut,Deaths,46,155
"2017-04-01 00:00:00",Ontario,Deaths,24458,11173
"2017-04-01 00:00:00",Ontario,Births,35631,11173
"2017-04-01 00:00:00","Prince Edward Island",Deaths,314,33
"2017-04-01 00:00:00","Prince Edward Island",Births,347,33
"2017-04-01 00:00:00",Quebec,Deaths,15914,4801
"2017-04-01 00:00:00",Quebec,Births,20715,4801
"2017-04-01 00:00:00",Saskatchewan,Births,3912,1703
"2017-04-01 00:00:00",Saskatchewan,Deaths,2209,1703
"2017-04-01 00:00:00",Yukon,Births,107,47
"2017-04-01 00:00:00",Yukon,Deaths,60,47
"2017-07-01 00:00:00",Alberta,Deaths,6106,8088
"2017-07-01 00:00:00",Alberta,Births,14194,8088
"2017-07-01 00:00:00","British Columbia",Deaths,8926,2868
"2017-07-01 00:00:00","British Columbia",Births,11794,2868
"2017-07-01 00:00:00",Canada,Births,100344,35391
"2017-07-01 00:00:00",Canada,Deaths,64953,35391
"2017-07-01 00:00:00",Manitoba,Deaths,2559,1943
"2017-07-01 00:00:00",Manitoba,Births,4502,1943
"2017-07-01 00:00:00","New Brunswick",Births,1716,-41
"2017-07-01 00:00:00","New Brunswick",Deaths,1757,-41
"2017-07-01 00:00:00","Newfoundland and Labrador",Births,1071,-75
"2017-07-01 00:00:00","Newfoundland and Labrador",Deaths,1146,-75
"2017-07-01 00:00:00","Northwest Territories",Births,156,98
"2017-07-01 00:00:00","Northwest Territories",Deaths,58,98
"2017-07-01 00:00:00","Nova Scotia",Deaths,2289,-70
"2017-07-01 00:00:00","Nova Scotia",Births,2219,-70
"2017-07-01 00:00:00",Nunavut,Deaths,39,206
"2017-07-01 00:00:00",Nunavut,Births,245,206
"2017-07-01 00:00:00",Ontario,Deaths,24509,12858
"2017-07-01 00:00:00",Ontario,Births,37367,12858
"2017-07-01 00:00:00","Prince Edward Island",Deaths,318,25
"2017-07-01 00:00:00","Prince Edward Island",Births,343,25
"2017-07-01 00:00:00",Quebec,Deaths,14969,7581
"2017-07-01 00:00:00",Quebec,Births,22550,7581
"2017-07-01 00:00:00",Saskatchewan,Deaths,2212,1836
"2017-07-01 00:00:00",Saskatchewan,Births,4048,1836
"2017-07-01 00:00:00",Yukon,Births,139,74
"2017-07-01 00:00:00",Yukon,Deaths,65,74
"2017-10-01 00:00:00",Alberta,Births,12683,5894
"2017-10-01 00:00:00",Alberta,Deaths,6789,5894
"2017-10-01 00:00:00","British Columbia",Births,10871,1170
"2017-10-01 00:00:00","British Columbia",Deaths,9701,1170
"2017-10-01 00:00:00",Canada,Births,92278,20342
"2017-10-01 00:00:00",Canada,Deaths,71936,20342
"2017-10-01 00:00:00",Manitoba,Births,4293,1392
"2017-10-01 00:00:00",Manitoba,Deaths,2901,1392
"2017-10-01 00:00:00","New Brunswick",Births,1602,-286
"2017-10-01 00:00:00","New Brunswick",Deaths,1888,-286
"2017-10-01 00:00:00","Newfoundland and Labrador",Births,944,-352
"2017-10-01 00:00:00","Newfoundland and Labrador",Deaths,1296,-352
"2017-10-01 00:00:00","Northwest Territories",Deaths,59,92
"2017-10-01 00:00:00","Northwest Territories",Births,151,92
"2017-10-01 00:00:00","Nova Scotia",Births,1981,-406
"2017-10-01 00:00:00","Nova Scotia",Deaths,2387,-406
"2017-10-01 00:00:00",Nunavut,Deaths,48,189
"2017-10-01 00:00:00",Nunavut,Births,237,189
"2017-10-01 00:00:00",Ontario,Births,34634,7631
"2017-10-01 00:00:00",Ontario,Deaths,27003,7631
"2017-10-01 00:00:00","Prince Edward Island",Births,321,-8
"2017-10-01 00:00:00","Prince Edward Island",Deaths,329,-8
"2017-10-01 00:00:00",Quebec,Births,20789,3750
"2017-10-01 00:00:00",Quebec,Deaths,17039,3750
"2017-10-01 00:00:00",Saskatchewan,Deaths,2429,1246
"2017-10-01 00:00:00",Saskatchewan,Births,3675,1246
"2017-10-01 00:00:00",Yukon,Deaths,67,30
"2017-10-01 00:00:00",Yukon,Births,97,30
"2018-01-01 00:00:00",Alberta,Deaths,6809,5728
"2018-01-01 00:00:00",Alberta,Births,12537,5728
"2018-01-01 00:00:00","British Columbia",Deaths,10337,205
"2018-01-01 00:00:00","British Columbia",Births,10542,205
"2018-01-01 00:00:00",Canada,Births,89421,10971
"2018-01-01 00:00:00",Canada,Deaths,78450,10971
"2018-01-01 00:00:00",Manitoba,Births,4210,1160
"2018-01-01 00:00:00",Manitoba,Deaths,3050,1160
"2018-01-01 00:00:00","New Brunswick",Births,1482,-584
"2018-01-01 00:00:00","New Brunswick",Deaths,2066,-584
"2018-01-01 00:00:00","Newfoundland and Labrador",Births,941,-479
"2018-01-01 00:00:00","Newfoundland and Labrador",Deaths,1420,-479
"2018-01-01 00:00:00","Northwest Territories",Deaths,54,107
"2018-01-01 00:00:00","Northwest Territories",Births,161,107
"2018-01-01 00:00:00","Nova Scotia",Births,1913,-693
"2018-01-01 00:00:00","Nova Scotia",Deaths,2606,-693
"2018-01-01 00:00:00",Nunavut,Deaths,46,190
"2018-01-01 00:00:00",Nunavut,Births,236,190
"2018-01-01 00:00:00",Ontario,Deaths,29550,4204
"2018-01-01 00:00:00",Ontario,Births,33754,4204
"2018-01-01 00:00:00","Prince Edward Island",Deaths,383,-93
"2018-01-01 00:00:00","Prince Edward Island",Births,290,-93
"2018-01-01 00:00:00",Quebec,Deaths,19498,50
"2018-01-01 00:00:00",Quebec,Births,19548,50
"2018-01-01 00:00:00",Saskatchewan,Births,3710,1125
"2018-01-01 00:00:00",Saskatchewan,Deaths,2585,1125
"2018-01-01 00:00:00",Yukon,Births,97,51
"2018-01-01 00:00:00",Yukon,Deaths,46,51
"2018-04-01 00:00:00",Alberta,Deaths,6405,7168
"2018-04-01 00:00:00",Alberta,Births,13573,7168
"2018-04-01 00:00:00","British Columbia",Deaths,9165,1936
"2018-04-01 00:00:00","British Columbia",Births,11101,1936
"2018-04-01 00:00:00",Canada,Births,95120,26520
"2018-04-01 00:00:00",Canada,Deaths,68600,26520
"2018-04-01 00:00:00",Manitoba,Births,4313,1700
"2018-04-01 00:00:00",Manitoba,Deaths,2613,1700
"2018-04-01 00:00:00","New Brunswick",Births,1626,-278
"2018-04-01 00:00:00","New Brunswick",Deaths,1904,-278
"2018-04-01 00:00:00","Newfoundland and Labrador",Deaths,1277,-244
"2018-04-01 00:00:00","Newfoundland and Labrador",Births,1033,-244
"2018-04-01 00:00:00","Northwest Territories",Births,153,85
"2018-04-01 00:00:00","Northwest Territories",Deaths,68,85
"2018-04-01 00:00:00","Nova Scotia",Births,1993,-384
"2018-04-01 00:00:00","Nova Scotia",Deaths,2377,-384
"2018-04-01 00:00:00",Nunavut,Births,210,162
"2018-04-01 00:00:00",Nunavut,Deaths,48,162
"2018-04-01 00:00:00",Ontario,Births,35633,9920
"2018-04-01 00:00:00",Ontario,Deaths,25713,9920
"2018-04-01 00:00:00","Prince Edward Island",Deaths,340,1
"2018-04-01 00:00:00","Prince Edward Island",Births,341,1
"2018-04-01 00:00:00",Quebec,Births,21111,4774
"2018-04-01 00:00:00",Quebec,Deaths,16337,4774
"2018-04-01 00:00:00",Saskatchewan,Births,3934,1644
"2018-04-01 00:00:00",Saskatchewan,Deaths,2290,1644
"2018-04-01 00:00:00",Yukon,Births,99,36
"2018-04-01 00:00:00",Yukon,Deaths,63,36
"2018-07-01 00:00:00",Alberta,Deaths,6099,7693
"2018-07-01 00:00:00",Alberta,Births,13792,7693
"2018-07-01 00:00:00","British Columbia",Deaths,9112,2327
"2018-07-01 00:00:00","British Columbia",Births,11439,2327
"2018-07-01 00:00:00",Canada,Births,99399,33095
"2018-07-01 00:00:00",Canada,Deaths,66304,33095
"2018-07-01 00:00:00",Manitoba,Births,4461,1895
"2018-07-01 00:00:00",Manitoba,Deaths,2566,1895
"2018-07-01 00:00:00","New Brunswick",Births,1714,-9
"2018-07-01 00:00:00","New Brunswick",Deaths,1723,-9
"2018-07-01 00:00:00","Newfoundland and Labrador",Deaths,1168,-74
"2018-07-01 00:00:00","Newfoundland and Labrador",Births,1094,-74
"2018-07-01 00:00:00","Northwest Territories",Births,155,96
"2018-07-01 00:00:00","Northwest Territories",Deaths,59,96
"2018-07-01 00:00:00","Nova Scotia",Deaths,2222,-71
"2018-07-01 00:00:00","Nova Scotia",Births,2151,-71
"2018-07-01 00:00:00",Nunavut,Births,227,169
"2018-07-01 00:00:00",Nunavut,Deaths,58,169
"2018-07-01 00:00:00",Ontario,Births,37399,12537
"2018-07-01 00:00:00",Ontario,Deaths,24862,12537
"2018-07-01 00:00:00","Prince Edward Island",Deaths,315,40
"2018-07-01 00:00:00","Prince Edward Island",Births,355,40
"2018-07-01 00:00:00",Quebec,Births,22557,6831
"2018-07-01 00:00:00",Quebec,Deaths,15726,6831
"2018-07-01 00:00:00",Saskatchewan,Births,3946,1621
"2018-07-01 00:00:00",Saskatchewan,Deaths,2325,1621
"2018-07-01 00:00:00",Yukon,Births,109,40
"2018-07-01 00:00:00",Yukon,Deaths,69,40
"2018-10-01 00:00:00",Alberta,Deaths,6683,5943
"2018-10-01 00:00:00",Alberta,Births,12626,5943
"2018-10-01 00:00:00","British Columbia",Births,10512,653
"2018-10-01 00:00:00","British Columbia",Deaths,9859,653
"2018-10-01 00:00:00",Canada,Births,91088,18488
"2018-10-01 00:00:00",Canada,Deaths,72600,18488
"2018-10-01 00:00:00",Manitoba,Deaths,2811,1286
"2018-10-01 00:00:00",Manitoba,Births,4097,1286
"2018-10-01 00:00:00","New Brunswick",Births,1548,-414
"2018-10-01 00:00:00","New Brunswick",Deaths,1962,-414
"2018-10-01 00:00:00","Newfoundland and Labrador",Deaths,1373,-427
"2018-10-01 00:00:00","Newfoundland and Labrador",Births,946,-427
"2018-10-01 00:00:00","Northwest Territories",Deaths,58,98
"2018-10-01 00:00:00","Northwest Territories",Births,156,98
"2018-10-01 00:00:00","Nova Scotia",Deaths,2504,-612
"2018-10-01 00:00:00","Nova Scotia",Births,1892,-612
"2018-10-01 00:00:00",Nunavut,Births,227,172
"2018-10-01 00:00:00",Nunavut,Deaths,55,172
"2018-10-01 00:00:00",Ontario,Deaths,27150,7255
"2018-10-01 00:00:00",Ontario,Births,34405,7255
"2018-10-01 00:00:00","Prince Edward Island",Deaths,337,-9
"2018-10-01 00:00:00","Prince Edward Island",Births,328,-9
"2018-10-01 00:00:00",Quebec,Deaths,17234,3396
"2018-10-01 00:00:00",Quebec,Births,20630,3396
"2018-10-01 00:00:00",Saskatchewan,Births,3615,1113
"2018-10-01 00:00:00",Saskatchewan,Deaths,2502,1113
"2018-10-01 00:00:00",Yukon,Births,106,34
"2018-10-01 00:00:00",Yukon,Deaths,72,34
"2019-01-01 00:00:00",Alberta,Deaths,6628,5844
"2019-01-01 00:00:00",Alberta,Births,12472,5844
"2019-01-01 00:00:00","British Columbia",Deaths,10161,248
"2019-01-01 00:00:00","British Columbia",Births,10409,248
"2019-01-01 00:00:00",Canada,Deaths,74728,13716
"2019-01-01 00:00:00",Canada,Births,88444,13716
"2019-01-01 00:00:00",Manitoba,Births,4022,1195
"2019-01-01 00:00:00",Manitoba,Deaths,2827,1195
"2019-01-01 00:00:00","New Brunswick",Births,1505,-505
"2019-01-01 00:00:00","New Brunswick",Deaths,2010,-505
"2019-01-01 00:00:00","Newfoundland and Labrador",Deaths,1338,-414
"2019-01-01 00:00:00","Newfoundland and Labrador",Births,924,-414
"2019-01-01 00:00:00","Northwest Territories",Deaths,49,97
"2019-01-01 00:00:00","Northwest Territories",Births,146,97
"2019-01-01 00:00:00","Nova Scotia",Births,1894,-779
"2019-01-01 00:00:00","Nova Scotia",Deaths,2673,-779
"2019-01-01 00:00:00",Nunavut,Deaths,53,182
"2019-01-01 00:00:00",Nunavut,Births,235,182
"2019-01-01 00:00:00",Ontario,Births,33347,5214
"2019-01-01 00:00:00",Ontario,Deaths,28133,5214
"2019-01-01 00:00:00","Prince Edward Island",Births,299,-32
"2019-01-01 00:00:00","Prince Edward Island",Deaths,331,-32
"2019-01-01 00:00:00",Quebec,Deaths,17990,1545
"2019-01-01 00:00:00",Quebec,Births,19535,1545
"2019-01-01 00:00:00",Saskatchewan,Births,3539,1067
"2019-01-01 00:00:00",Saskatchewan,Deaths,2472,1067
"2019-01-01 00:00:00",Yukon,Births,117,54
"2019-01-01 00:00:00",Yukon,Deaths,63,54
"2019-04-01 00:00:00",Alberta,Births,13434,7095
"2019-04-01 00:00:00",Alberta,Deaths,6339,7095
"2019-04-01 00:00:00","British Columbia",Births,11076,1647
"2019-04-01 00:00:00","British Columbia",Deaths,9429,1647
"2019-04-01 00:00:00",Canada,Births,94376,24860
"2019-04-01 00:00:00",Canada,Deaths,69516,24860
"2019-04-01 00:00:00",Manitoba,Births,4226,1491
"2019-04-01 00:00:00",Manitoba,Deaths,2735,1491
"2019-04-01 00:00:00","New Brunswick",Births,1602,-338
"2019-04-01 00:00:00","New Brunswick",Deaths,1940,-338
"2019-04-01 00:00:00","Newfoundland and Labrador",Births,929,-400
"2019-04-01 00:00:00","Newfoundland and Labrador",Deaths,1329,-400
"2019-04-01 00:00:00","Northwest Territories",Births,140,80
"2019-04-01 00:00:00","Northwest Territories",Deaths,60,80
"2019-04-01 00:00:00","Nova Scotia",Births,2030,-345
"2019-04-01 00:00:00","Nova Scotia",Deaths,2375,-345
"2019-04-01 00:00:00",Nunavut,Deaths,65,148
"2019-04-01 00:00:00",Nunavut,Births,213,148
"2019-04-01 00:00:00",Ontario,Births,35508,9536
"2019-04-01 00:00:00",Ontario,Deaths,25972,9536
"2019-04-01 00:00:00","Prince Edward Island",Deaths,348,-22
"2019-04-01 00:00:00","Prince Edward Island",Births,326,-22
"2019-04-01 00:00:00",Quebec,Births,21142,4539
"2019-04-01 00:00:00",Quebec,Deaths,16603,4539
"2019-04-01 00:00:00",Saskatchewan,Births,3625,1368
"2019-04-01 00:00:00",Saskatchewan,Deaths,2257,1368
"2019-04-01 00:00:00",Yukon,Deaths,64,61
"2019-04-01 00:00:00",Yukon,Births,125,61
"2019-07-01 00:00:00",Alberta,Deaths,6298,7333
"2019-07-01 00:00:00",Alberta,Births,13631,7333
"2019-07-01 00:00:00","British Columbia",Deaths,9032,2536
"2019-07-01 00:00:00","British Columbia",Births,11568,2536
"2019-07-01 00:00:00",Canada,Births,99977,32922
"2019-07-01 00:00:00",Canada,Deaths,67055,32922
"2019-07-01 00:00:00",Manitoba,Deaths,2662,1741
"2019-07-01 00:00:00",Manitoba,Births,4403,1741
"2019-07-01 00:00:00","New Brunswick",Births,1696,-159
"2019-07-01 00:00:00","New Brunswick",Deaths,1855,-159
"2019-07-01 00:00:00","Newfoundland and Labrador",Births,1046,-204
"2019-07-01 00:00:00","Newfoundland and Labrador",Deaths,1250,-204
"2019-07-01 00:00:00","Northwest Territories",Deaths,63,74
"2019-07-01 00:00:00","Northwest Territories",Births,137,74
"2019-07-01 00:00:00","Nova Scotia",Deaths,2277,-67
"2019-07-01 00:00:00","Nova Scotia",Births,2210,-67
"2019-07-01 00:00:00",Nunavut,Births,213,165
"2019-07-01 00:00:00",Nunavut,Deaths,48,165
"2019-07-01 00:00:00",Ontario,Births,37898,12662
"2019-07-01 00:00:00",Ontario,Deaths,25236,12662
"2019-07-01 00:00:00","Prince Edward Island",Deaths,353,25
"2019-07-01 00:00:00","Prince Edward Island",Births,378,25
"2019-07-01 00:00:00",Quebec,Deaths,15548,7398
"2019-07-01 00:00:00",Quebec,Births,22946,7398
"2019-07-01 00:00:00",Saskatchewan,Births,3739,1383
"2019-07-01 00:00:00",Saskatchewan,Deaths,2356,1383
"2019-07-01 00:00:00",Yukon,Births,112,35
"2019-07-01 00:00:00",Yukon,Deaths,77,35
"2019-10-01 00:00:00",Alberta,Deaths,6877,5379
"2019-10-01 00:00:00",Alberta,Births,12256,5379
"2019-10-01 00:00:00","British Columbia",Deaths,9939,498
"2019-10-01 00:00:00","British Columbia",Births,10437,498
"2019-10-01 00:00:00",Canada,Births,90632,16347
"2019-10-01 00:00:00",Canada,Deaths,74285,16347
"2019-10-01 00:00:00",Manitoba,Deaths,2960,1134
"2019-10-01 00:00:00",Manitoba,Births,4094,1134
"2019-10-01 00:00:00","New Brunswick",Births,1475,-516
"2019-10-01 00:00:00","New Brunswick",Deaths,1991,-516
"2019-10-01 00:00:00","Newfoundland and Labrador",Deaths,1350,-496
"2019-10-01 00:00:00","Newfoundland and Labrador",Births,854,-496
"2019-10-01 00:00:00","Northwest Territories",Deaths,54,106
"2019-10-01 00:00:00","Northwest Territories",Births,160,106
"2019-10-01 00:00:00","Nova Scotia",Deaths,2509,-544
"2019-10-01 00:00:00","Nova Scotia",Births,1965,-544
"2019-10-01 00:00:00",Nunavut,Births,192,136
"2019-10-01 00:00:00",Nunavut,Deaths,56,136
"2019-10-01 00:00:00",Ontario,Births,34542,6341
"2019-10-01 00:00:00",Ontario,Deaths,28201,6341
"2019-10-01 00:00:00","Prince Edward Island",Deaths,350,-27
"2019-10-01 00:00:00","Prince Edward Island",Births,323,-27
"2019-10-01 00:00:00",Quebec,Deaths,17445,3249
"2019-10-01 00:00:00",Quebec,Births,20694,3249
"2019-10-01 00:00:00",Saskatchewan,Deaths,2474,1069
"2019-10-01 00:00:00",Saskatchewan,Births,3543,1069
"2019-10-01 00:00:00",Yukon,Deaths,79,18
"2019-10-01 00:00:00",Yukon,Births,97,18
"2020-01-01 00:00:00",Alberta,Deaths,7109,5219
"2020-01-01 00:00:00",Alberta,Births,12328,5219
"2020-01-01 00:00:00","British Columbia",Deaths,10423,-29
"2020-01-01 00:00:00","British Columbia",Births,10394,-29
"2020-01-01 00:00:00",Canada,Births,88757,11837
"2020-01-01 00:00:00",Canada,Deaths,76920,11837
"2020-01-01 00:00:00",Manitoba,Deaths,2960,1114
"2020-01-01 00:00:00",Manitoba,Births,4074,1114
"2020-01-01 00:00:00","New Brunswick",Births,1448,-470
