ref_date,region,population,percent_of_total_pop
"1960-04-01 00:00:00","Northwest Territories including Nunavut",22000,0.12
"1960-07-01 00:00:00",Canada,17909000,100.00
"1960-07-01 00:00:00","Newfoundland and Labrador",449000,2.51
"1960-07-01 00:00:00","Prince Edward Island",103000,0.58
"1960-07-01 00:00:00","Nova Scotia",728000,4.06
"1960-07-01 00:00:00","New Brunswick",589000,3.29
"1960-07-01 00:00:00",Quebec,5152000,28.77
"1960-07-01 00:00:00",Ontario,6127000,34.21
"1960-07-01 00:00:00",Manitoba,908000,5.07
"1960-07-01 00:00:00",Saskatchewan,916000,5.11
"1960-07-01 00:00:00",Alberta,1296000,7.24
"1960-07-01 00:00:00","British Columbia",1605000,8.96
"1960-07-01 00:00:00",Yukon,14000,0.08
"1960-07-01 00:00:00","Northwest Territories including Nunavut",22000,0.12
"1960-10-01 00:00:00",Canada,18009000,100.00
"1960-10-01 00:00:00","Newfoundland and Labrador",452000,2.51
"1960-10-01 00:00:00","Prince Edward Island",104000,0.58
"1960-10-01 00:00:00","Nova Scotia",731000,4.06
"1960-10-01 00:00:00","New Brunswick",591000,3.28
"1960-10-01 00:00:00",Quebec,5187000,28.80
"1960-10-01 00:00:00",Ontario,6158000,34.19
"1960-10-01 00:00:00",Manitoba,911000,5.06
"1960-10-01 00:00:00",Saskatchewan,918000,5.10
"1960-10-01 00:00:00",Alberta,1307000,7.26
"1960-10-01 00:00:00","British Columbia",1614000,8.96
"1960-10-01 00:00:00",Yukon,14000,0.08
"1960-10-01 00:00:00","Northwest Territories including Nunavut",22000,0.12
"1961-01-01 00:00:00",Canada,18092000,100.00
"1961-01-01 00:00:00","Newfoundland and Labrador",454000,2.51
"1961-01-01 00:00:00","Prince Edward Island",104000,0.57
"1961-01-01 00:00:00","Nova Scotia",732000,4.05
"1961-01-01 00:00:00","New Brunswick",593000,3.28
"1961-01-01 00:00:00",Quebec,5212000,28.81
"1961-01-01 00:00:00",Ontario,6187000,34.20
"1961-01-01 00:00:00",Manitoba,916000,5.06
"1961-01-01 00:00:00",Saskatchewan,919000,5.08
"1961-01-01 00:00:00",Alberta,1317000,7.28
"1961-01-01 00:00:00","British Columbia",1621000,8.96
"1961-01-01 00:00:00",Yukon,14000,0.08
"1961-01-01 00:00:00","Northwest Territories including Nunavut",23000,0.13
"1961-04-01 00:00:00",Canada,18172000,100.00
"1961-04-01 00:00:00","Newfoundland and Labrador",456000,2.51
"1961-04-01 00:00:00","Prince Edward Island",104000,0.57
"1961-04-01 00:00:00","Nova Scotia",735000,4.04
"1961-04-01 00:00:00","New Brunswick",596000,3.28
"1961-04-01 00:00:00",Quebec,5238000,28.82
"1961-04-01 00:00:00",Ontario,6214000,34.20
"1961-04-01 00:00:00",Manitoba,919000,5.06
"1961-04-01 00:00:00",Saskatchewan,922000,5.07
"1961-04-01 00:00:00",Alberta,1325000,7.29
"1961-04-01 00:00:00","British Columbia",1626000,8.95
"1961-04-01 00:00:00",Yukon,14000,0.08
"1961-04-01 00:00:00","Northwest Territories including Nunavut",23000,0.13
"1961-07-01 00:00:00",Canada,18271000,100.00
"1961-07-01 00:00:00","Newfoundland and Labrador",459000,2.51
"1961-07-01 00:00:00","Prince Edward Island",105000,0.57
"1961-07-01 00:00:00","Nova Scotia",738000,4.04
"1961-07-01 00:00:00","New Brunswick",599000,3.28
"1961-07-01 00:00:00",Quebec,5268000,28.83
"1961-07-01 00:00:00",Ontario,6248000,34.20
"1961-07-01 00:00:00",Manitoba,923000,5.05
"1961-07-01 00:00:00",Saskatchewan,926000,5.07
"1961-07-01 00:00:00",Alberta,1335000,7.31
"1961-07-01 00:00:00","British Columbia",1632000,8.93
"1961-07-01 00:00:00",Yukon,15000,0.08
"1961-07-01 00:00:00","Northwest Territories including Nunavut",23000,0.13
"1961-10-01 00:00:00",Canada,18363000,100.00
"1961-10-01 00:00:00","Newfoundland and Labrador",462000,2.52
"1961-10-01 00:00:00","Prince Edward Island",106000,0.58
"1961-10-01 00:00:00","Nova Scotia",740000,4.03
"1961-10-01 00:00:00","New Brunswick",600000,3.27
"1961-10-01 00:00:00",Quebec,5300000,28.86
"1961-10-01 00:00:00",Ontario,6275000,34.17
"1961-10-01 00:00:00",Manitoba,927000,5.05
"1961-10-01 00:00:00",Saskatchewan,929000,5.06
"1961-10-01 00:00:00",Alberta,1345000,7.32
"1961-10-01 00:00:00","British Columbia",1640000,8.93
"1961-10-01 00:00:00",Yukon,15000,0.08
"1961-10-01 00:00:00","Northwest Territories including Nunavut",24000,0.13
"1962-01-01 00:00:00",Canada,18442000,100.00
"1962-01-01 00:00:00","Newfoundland and Labrador",464000,2.52
"1962-01-01 00:00:00","Prince Edward Island",107000,0.58
"1962-01-01 00:00:00","Nova Scotia",742000,4.02
"1962-01-01 00:00:00","New Brunswick",602000,3.26
"1962-01-01 00:00:00",Quebec,5324000,28.87
"1962-01-01 00:00:00",Ontario,6303000,34.18
"1962-01-01 00:00:00",Manitoba,930000,5.04
"1962-01-01 00:00:00",Saskatchewan,927000,5.03
"1962-01-01 00:00:00",Alberta,1356000,7.35
"1962-01-01 00:00:00","British Columbia",1648000,8.94
"1962-01-01 00:00:00",Yukon,15000,0.08
"1962-01-01 00:00:00","Northwest Territories including Nunavut",24000,0.13
"1962-04-01 00:00:00",Canada,18519000,100.00
"1962-04-01 00:00:00","Newfoundland and Labrador",466000,2.52
"1962-04-01 00:00:00","Prince Edward Island",107000,0.58
"1962-04-01 00:00:00","Nova Scotia",744000,4.02
"1962-04-01 00:00:00","New Brunswick",604000,3.26
"1962-04-01 00:00:00",Quebec,5350000,28.89
"1962-04-01 00:00:00",Ontario,6330000,34.18
"1962-04-01 00:00:00",Manitoba,933000,5.04
"1962-04-01 00:00:00",Saskatchewan,928000,5.01
"1962-04-01 00:00:00",Alberta,1363000,7.36
"1962-04-01 00:00:00","British Columbia",1655000,8.94
"1962-04-01 00:00:00",Yukon,15000,0.08
"1962-04-01 00:00:00","Northwest Territories including Nunavut",24000,0.13
"1962-07-01 00:00:00",Canada,18614000,100.00
"1962-07-01 00:00:00","Newfoundland and Labrador",469000,2.52
"1962-07-01 00:00:00","Prince Edward Island",107000,0.57
"1962-07-01 00:00:00","Nova Scotia",746000,4.01
"1962-07-01 00:00:00","New Brunswick",605000,3.25
"1962-07-01 00:00:00",Quebec,5381000,28.91
"1962-07-01 00:00:00",Ontario,6362000,34.18
"1962-07-01 00:00:00",Manitoba,937000,5.03
"1962-07-01 00:00:00",Saskatchewan,931000,5.00
"1962-07-01 00:00:00",Alberta,1373000,7.38
"1962-07-01 00:00:00","British Columbia",1663000,8.93
"1962-07-01 00:00:00",Yukon,15000,0.08
"1962-07-01 00:00:00","Northwest Territories including Nunavut",25000,0.13
"1962-10-01 00:00:00",Canada,18708000,100.00
"1962-10-01 00:00:00","Newfoundland and Labrador",471000,2.52
"1962-10-01 00:00:00","Prince Edward Island",107000,0.57
"1962-10-01 00:00:00","Nova Scotia",748000,4.00
"1962-10-01 00:00:00","New Brunswick",607000,3.24
"1962-10-01 00:00:00",Quebec,5413000,28.93
"1962-10-01 00:00:00",Ontario,6395000,34.18
"1962-10-01 00:00:00",Manitoba,940000,5.02
"1962-10-01 00:00:00",Saskatchewan,931000,4.98
"1962-10-01 00:00:00",Alberta,1382000,7.39
"1962-10-01 00:00:00","British Columbia",1674000,8.95
"1962-10-01 00:00:00",Yukon,15000,0.08
"1962-10-01 00:00:00","Northwest Territories including Nunavut",25000,0.13
"1963-01-01 00:00:00",Canada,18787000,100.00
"1963-01-01 00:00:00","Newfoundland and Labrador",473000,2.52
"1963-01-01 00:00:00","Prince Edward Island",107000,0.57
"1963-01-01 00:00:00","Nova Scotia",747000,3.98
"1963-01-01 00:00:00","New Brunswick",607000,3.23
"1963-01-01 00:00:00",Quebec,5437000,28.94
"1963-01-01 00:00:00",Ontario,6427000,34.21
"1963-01-01 00:00:00",Manitoba,944000,5.02
"1963-01-01 00:00:00",Saskatchewan,928000,4.94
"1963-01-01 00:00:00",Alberta,1391000,7.40
"1963-01-01 00:00:00","British Columbia",1686000,8.97
"1963-01-01 00:00:00",Yukon,15000,0.08
"1963-01-01 00:00:00","Northwest Territories including Nunavut",25000,0.13
"1963-04-01 00:00:00",Canada,18864000,100.00
"1963-04-01 00:00:00","Newfoundland and Labrador",474000,2.51
"1963-04-01 00:00:00","Prince Edward Island",108000,0.57
"1963-04-01 00:00:00","Nova Scotia",749000,3.97
"1963-04-01 00:00:00","New Brunswick",608000,3.22
"1963-04-01 00:00:00",Quebec,5461000,28.95
"1963-04-01 00:00:00",Ontario,6455000,34.22
"1963-04-01 00:00:00",Manitoba,947000,5.02
"1963-04-01 00:00:00",Saskatchewan,930000,4.93
"1963-04-01 00:00:00",Alberta,1398000,7.41
"1963-04-01 00:00:00","British Columbia",1694000,8.98
"1963-04-01 00:00:00",Yukon,15000,0.08
"1963-04-01 00:00:00","Northwest Territories including Nunavut",25000,0.13
"1963-07-01 00:00:00",Canada,18964000,100.00
"1963-07-01 00:00:00","Newfoundland and Labrador",477000,2.52
"1963-07-01 00:00:00","Prince Edward Island",108000,0.57
"1963-07-01 00:00:00","Nova Scotia",751000,3.96
"1963-07-01 00:00:00","New Brunswick",609000,3.21
"1963-07-01 00:00:00",Quebec,5489000,28.94
"1963-07-01 00:00:00",Ontario,6497000,34.26
"1963-07-01 00:00:00",Manitoba,950000,5.01
"1963-07-01 00:00:00",Saskatchewan,933000,4.92
"1963-07-01 00:00:00",Alberta,1407000,7.42
"1963-07-01 00:00:00","British Columbia",1702000,8.97
"1963-07-01 00:00:00",Yukon,15000,0.08
"1963-07-01 00:00:00","Northwest Territories including Nunavut",26000,0.14
"1963-10-01 00:00:00",Canada,19061000,100.00
"1963-10-01 00:00:00","Newfoundland and Labrador",479000,2.51
"1963-10-01 00:00:00","Prince Edward Island",109000,0.57
"1963-10-01 00:00:00","Nova Scotia",752000,3.95
"1963-10-01 00:00:00","New Brunswick",609000,3.20
"1963-10-01 00:00:00",Quebec,5518000,28.95
"1963-10-01 00:00:00",Ontario,6535000,34.28
"1963-10-01 00:00:00",Manitoba,953000,5.00
"1963-10-01 00:00:00",Saskatchewan,935000,4.91
"1963-10-01 00:00:00",Alberta,1414000,7.42
"1963-10-01 00:00:00","British Columbia",1716000,9.00
"1963-10-01 00:00:00",Yukon,15000,0.08
"1963-10-01 00:00:00","Northwest Territories including Nunavut",26000,0.14
"1964-01-01 00:00:00",Canada,19142000,100.00
"1964-01-01 00:00:00","Newfoundland and Labrador",480000,2.51
"1964-01-01 00:00:00","Prince Edward Island",109000,0.57
"1964-01-01 00:00:00","Nova Scotia",752000,3.93
"1964-01-01 00:00:00","New Brunswick",609000,3.18
"1964-01-01 00:00:00",Quebec,5541000,28.95
"1964-01-01 00:00:00",Ontario,6572000,34.33
"1964-01-01 00:00:00",Manitoba,955000,4.99
"1964-01-01 00:00:00",Saskatchewan,936000,4.89
"1964-01-01 00:00:00",Alberta,1419000,7.41
"1964-01-01 00:00:00","British Columbia",1728000,9.03
"1964-01-01 00:00:00",Yukon,15000,0.08
"1964-01-01 00:00:00","Northwest Territories including Nunavut",26000,0.14
"1964-04-01 00:00:00",Canada,19222000,100.00
"1964-04-01 00:00:00","Newfoundland and Labrador",482000,2.51
"1964-04-01 00:00:00","Prince Edward Island",109000,0.57
"1964-04-01 00:00:00","Nova Scotia",753000,3.92
"1964-04-01 00:00:00","New Brunswick",610000,3.17
"1964-04-01 00:00:00",Quebec,5566000,28.96
"1964-04-01 00:00:00",Ontario,6602000,34.35
"1964-04-01 00:00:00",Manitoba,957000,4.98
"1964-04-01 00:00:00",Saskatchewan,939000,4.89
"1964-04-01 00:00:00",Alberta,1425000,7.41
"1964-04-01 00:00:00","British Columbia",1737000,9.04
"1964-04-01 00:00:00",Yukon,15000,0.08
"1964-04-01 00:00:00","Northwest Territories including Nunavut",27000,0.14
"1964-07-01 00:00:00",Canada,19325000,100.00
"1964-07-01 00:00:00","Newfoundland and Labrador",484000,2.50
"1964-07-01 00:00:00","Prince Edward Island",109000,0.56
"1964-07-01 00:00:00","Nova Scotia",755000,3.91
"1964-07-01 00:00:00","New Brunswick",612000,3.17
"1964-07-01 00:00:00",Quebec,5593000,28.94
"1964-07-01 00:00:00",Ontario,6646000,34.39
"1964-07-01 00:00:00",Manitoba,960000,4.97
"1964-07-01 00:00:00",Saskatchewan,943000,4.88
"1964-07-01 00:00:00",Alberta,1431000,7.40
"1964-07-01 00:00:00","British Columbia",1750000,9.06
"1964-07-01 00:00:00",Yukon,15000,0.08
"1964-07-01 00:00:00","Northwest Territories including Nunavut",27000,0.14
"1964-10-01 00:00:00",Canada,19420000,100.00
"1964-10-01 00:00:00","Newfoundland and Labrador",485000,2.50
"1964-10-01 00:00:00","Prince Edward Island",109000,0.56
"1964-10-01 00:00:00","Nova Scotia",756000,3.89
"1964-10-01 00:00:00","New Brunswick",612000,3.15
"1964-10-01 00:00:00",Quebec,5621000,28.94
"1964-10-01 00:00:00",Ontario,6687000,34.43
"1964-10-01 00:00:00",Manitoba,961000,4.95
"1964-10-01 00:00:00",Saskatchewan,946000,4.87
"1964-10-01 00:00:00",Alberta,1436000,7.39
"1964-10-01 00:00:00","British Columbia",1765000,9.09
"1964-10-01 00:00:00",Yukon,15000,0.08
"1964-10-01 00:00:00","Northwest Territories including Nunavut",27000,0.14
"1965-01-01 00:00:00",Canada,19501000,100.00
"1965-01-01 00:00:00","Newfoundland and Labrador",485000,2.49
"1965-01-01 00:00:00","Prince Edward Island",109000,0.56
"1965-01-01 00:00:00","Nova Scotia",755000,3.87
"1965-01-01 00:00:00","New Brunswick",613000,3.14
"1965-01-01 00:00:00",Quebec,5644000,28.94
"1965-01-01 00:00:00",Ontario,6723000,34.48
"1965-01-01 00:00:00",Manitoba,962000,4.93
"1965-01-01 00:00:00",Saskatchewan,946000,4.85
"1965-01-01 00:00:00",Alberta,1443000,7.40
"1965-01-01 00:00:00","British Columbia",1779000,9.12
"1965-01-01 00:00:00",Yukon,15000,0.08
"1965-01-01 00:00:00","Northwest Territories including Nunavut",27000,0.14
"1965-04-01 00:00:00",Canada,19578000,100.00
"1965-04-01 00:00:00","Newfoundland and Labrador",486000,2.48
"1965-04-01 00:00:00","Prince Edward Island",109000,0.56
"1965-04-01 00:00:00","Nova Scotia",754000,3.85
"1965-04-01 00:00:00","New Brunswick",614000,3.14
"1965-04-01 00:00:00",Quebec,5668000,28.95
"1965-04-01 00:00:00",Ontario,6758000,34.52
"1965-04-01 00:00:00",Manitoba,964000,4.92
"1965-04-01 00:00:00",Saskatchewan,948000,4.84
"1965-04-01 00:00:00",Alberta,1445000,7.38
"1965-04-01 00:00:00","British Columbia",1790000,9.14
"1965-04-01 00:00:00",Yukon,15000,0.08
"1965-04-01 00:00:00","Northwest Territories including Nunavut",27000,0.14
"1965-07-01 00:00:00",Canada,19678000,100.00
"1965-07-01 00:00:00","Newfoundland and Labrador",488000,2.48
"1965-07-01 00:00:00","Prince Edward Island",109000,0.55
"1965-07-01 00:00:00","Nova Scotia",756000,3.84
"1965-07-01 00:00:00","New Brunswick",615000,3.13
"1965-07-01 00:00:00",Quebec,5694000,28.94
"1965-07-01 00:00:00",Ontario,6803000,34.57
"1965-07-01 00:00:00",Manitoba,965000,4.90
"1965-07-01 00:00:00",Saskatchewan,951000,4.83
"1965-07-01 00:00:00",Alberta,1451000,7.37
"1965-07-01 00:00:00","British Columbia",1804000,9.17
"1965-07-01 00:00:00",Yukon,14000,0.07
"1965-07-01 00:00:00","Northwest Territories including Nunavut",28000,0.14
"1965-10-01 00:00:00",Canada,19777000,100.00
"1965-10-01 00:00:00","Newfoundland and Labrador",489000,2.47
"1965-10-01 00:00:00","Prince Edward Island",109000,0.55
"1965-10-01 00:00:00","Nova Scotia",755000,3.82
"1965-10-01 00:00:00","New Brunswick",616000,3.11
"1965-10-01 00:00:00",Quebec,5720000,28.92
"1965-10-01 00:00:00",Ontario,6849000,34.63
"1965-10-01 00:00:00",Manitoba,963000,4.87
"1965-10-01 00:00:00",Saskatchewan,953000,4.82
"1965-10-01 00:00:00",Alberta,1453000,7.35
"1965-10-01 00:00:00","British Columbia",1827000,9.24
"1965-10-01 00:00:00",Yukon,15000,0.08
"1965-10-01 00:00:00","Northwest Territories including Nunavut",28000,0.14
"1966-01-01 00:00:00",Canada,19857000,100.00
"1966-01-01 00:00:00","Newfoundland and Labrador",490000,2.47
"1966-01-01 00:00:00","Prince Edward Island",108000,0.54
"1966-01-01 00:00:00","Nova Scotia",754000,3.80
"1966-01-01 00:00:00","New Brunswick",616000,3.10
"1966-01-01 00:00:00",Quebec,5740000,28.91
"1966-01-01 00:00:00",Ontario,6888000,34.69
"1966-01-01 00:00:00",Manitoba,962000,4.84
"1966-01-01 00:00:00",Saskatchewan,952000,4.79
"1966-01-01 00:00:00",Alberta,1456000,7.33
"1966-01-01 00:00:00","British Columbia",1848000,9.31
"1966-01-01 00:00:00",Yukon,15000,0.08
"1966-01-01 00:00:00","Northwest Territories including Nunavut",28000,0.14
"1966-04-01 00:00:00",Canada,19939000,100.00
"1966-04-01 00:00:00","Newfoundland and Labrador",492000,2.47
"1966-04-01 00:00:00","Prince Edward Island",108000,0.54
"1966-04-01 00:00:00","Nova Scotia",755000,3.79
"1966-04-01 00:00:00","New Brunswick",616000,3.09
"1966-04-01 00:00:00",Quebec,5762000,28.90
"1966-04-01 00:00:00",Ontario,6926000,34.74
"1966-04-01 00:00:00",Manitoba,963000,4.83
"1966-04-01 00:00:00",Saskatchewan,954000,4.78
"1966-04-01 00:00:00",Alberta,1459000,7.32
"1966-04-01 00:00:00","British Columbia",1862000,9.34
"1966-04-01 00:00:00",Yukon,14000,0.07
"1966-04-01 00:00:00","Northwest Territories including Nunavut",28000,0.14
"1966-07-01 00:00:00",Canada,20048000,100.00
"1966-07-01 00:00:00","Newfoundland and Labrador",494000,2.46
"1966-07-01 00:00:00","Prince Edward Island",109000,0.54
"1966-07-01 00:00:00","Nova Scotia",757000,3.78
"1966-07-01 00:00:00","New Brunswick",617000,3.08
"1966-07-01 00:00:00",Quebec,5787000,28.87
"1966-07-01 00:00:00",Ontario,6977000,34.80
"1966-07-01 00:00:00",Manitoba,963000,4.80
"1966-07-01 00:00:00",Saskatchewan,956000,4.77
"1966-07-01 00:00:00",Alberta,1465000,7.31
"1966-07-01 00:00:00","British Columbia",1880000,9.38
"1966-07-01 00:00:00",Yukon,14000,0.07
"1966-07-01 00:00:00","Northwest Territories including Nunavut",29000,0.14
"1966-10-01 00:00:00",Canada,20146000,100.00
"1966-10-01 00:00:00","Newfoundland and Labrador",496000,2.46
"1966-10-01 00:00:00","Prince Edward Island",109000,0.54
"1966-10-01 00:00:00","Nova Scotia",756000,3.75
"1966-10-01 00:00:00","New Brunswick",617000,3.06
"1966-10-01 00:00:00",Quebec,5808000,28.83
"1966-10-01 00:00:00",Ontario,7025000,34.87
"1966-10-01 00:00:00",Manitoba,959000,4.76
"1966-10-01 00:00:00",Saskatchewan,957000,4.75
"1966-10-01 00:00:00",Alberta,1470000,7.30
"1966-10-01 00:00:00","British Columbia",1905000,9.46
"1966-10-01 00:00:00",Yukon,15000,0.07
"1966-10-01 00:00:00","Northwest Territories including Nunavut",29000,0.14
"1967-01-01 00:00:00",Canada,20228000,100.00
"1967-01-01 00:00:00","Newfoundland and Labrador",496000,2.45
"1967-01-01 00:00:00","Prince Edward Island",109000,0.54
"1967-01-01 00:00:00","Nova Scotia",757000,3.74
"1967-01-01 00:00:00","New Brunswick",618000,3.06
"1967-01-01 00:00:00",Quebec,5826000,28.80
"1967-01-01 00:00:00",Ontario,7063000,34.92
"1967-01-01 00:00:00",Manitoba,958000,4.74
"1967-01-01 00:00:00",Saskatchewan,955000,4.72
"1967-01-01 00:00:00",Alberta,1476000,7.30
"1967-01-01 00:00:00","British Columbia",1926000,9.52
"1967-01-01 00:00:00",Yukon,15000,0.07
"1967-01-01 00:00:00","Northwest Territories including Nunavut",29000,0.14
"1967-04-01 00:00:00",Canada,20306000,100.00
"1967-04-01 00:00:00","Newfoundland and Labrador",498000,2.45
"1967-04-01 00:00:00","Prince Edward Island",109000,0.54
"1967-04-01 00:00:00","Nova Scotia",758000,3.73
"1967-04-01 00:00:00","New Brunswick",619000,3.05
"1967-04-01 00:00:00",Quebec,5846000,28.79
"1967-04-01 00:00:00",Ontario,7096000,34.95
"1967-04-01 00:00:00",Manitoba,961000,4.73
"1967-04-01 00:00:00",Saskatchewan,955000,4.70
"1967-04-01 00:00:00",Alberta,1483000,7.30
"1967-04-01 00:00:00","British Columbia",1937000,9.54
"1967-04-01 00:00:00",Yukon,15000,0.07
"1967-04-01 00:00:00","Northwest Territories including Nunavut",29000,0.14
"1967-07-01 00:00:00",Canada,20412000,100.00
"1967-07-01 00:00:00","Newfoundland and Labrador",500000,2.45
"1967-07-01 00:00:00","Prince Edward Island",109000,0.53
"1967-07-01 00:00:00","Nova Scotia",761000,3.73
"1967-07-01 00:00:00","New Brunswick",621000,3.04
"1967-07-01 00:00:00",Quebec,5870000,28.76
"1967-07-01 00:00:00",Ontario,7142000,34.99
"1967-07-01 00:00:00",Manitoba,964000,4.72
"1967-07-01 00:00:00",Saskatchewan,958000,4.69
"1967-07-01 00:00:00",Alberta,1493000,7.31
"1967-07-01 00:00:00","British Columbia",1950000,9.55
"1967-07-01 00:00:00",Yukon,15000,0.07
"1967-07-01 00:00:00","Northwest Territories including Nunavut",29000,0.14
"1967-10-01 00:00:00",Canada,20509000,100.00
"1967-10-01 00:00:00","Newfoundland and Labrador",502000,2.45
"1967-10-01 00:00:00","Prince Edward Island",109000,0.53
"1967-10-01 00:00:00","Nova Scotia",762000,3.72
"1967-10-01 00:00:00","New Brunswick",622000,3.03
"1967-10-01 00:00:00",Quebec,5888000,28.71
"1967-10-01 00:00:00",Ontario,7186000,35.04
"1967-10-01 00:00:00",Manitoba,966000,4.71
"1967-10-01 00:00:00",Saskatchewan,959000,4.68
"1967-10-01 00:00:00",Alberta,1501000,7.32
"1967-10-01 00:00:00","British Columbia",1970000,9.61
"1967-10-01 00:00:00",Yukon,15000,0.07
"1967-10-01 00:00:00","Northwest Territories including Nunavut",29000,0.14
"1968-01-01 00:00:00",Canada,20581000,100.00
"1968-01-01 00:00:00","Newfoundland and Labrador",503000,2.44
"1968-01-01 00:00:00","Prince Edward Island",110000,0.53
"1968-01-01 00:00:00","Nova Scotia",764000,3.71
"1968-01-01 00:00:00","New Brunswick",623000,3.03
"1968-01-01 00:00:00",Quebec,5902000,28.68
"1968-01-01 00:00:00",Ontario,7213000,35.05
"1968-01-01 00:00:00",Manitoba,966000,4.69
"1968-01-01 00:00:00",Saskatchewan,957000,4.65
"1968-01-01 00:00:00",Alberta,1510000,7.34
"1968-01-01 00:00:00","British Columbia",1988000,9.66
"1968-01-01 00:00:00",Yukon,15000,0.07
"1968-01-01 00:00:00","Northwest Territories including Nunavut",30000,0.15
"1968-04-01 00:00:00",Canada,20644000,100.00
"1968-04-01 00:00:00","Newfoundland and Labrador",505000,2.45
"1968-04-01 00:00:00","Prince Edward Island",110000,0.53
"1968-04-01 00:00:00","Nova Scotia",765000,3.71
"1968-04-01 00:00:00","New Brunswick",624000,3.02
"1968-04-01 00:00:00",Quebec,5916000,28.66
"1968-04-01 00:00:00",Ontario,7238000,35.06
"1968-04-01 00:00:00",Manitoba,968000,4.69
"1968-04-01 00:00:00",Saskatchewan,959000,4.65
"1968-04-01 00:00:00",Alberta,1518000,7.35
