ref_date,region,num_deaths
"1979-10-01 00:00:00","British Columbia",5002
"1979-10-01 00:00:00",Yukon,24
"1979-10-01 00:00:00","Northwest Territories including Nunavut",48
"1980-01-01 00:00:00",Canada,44839
"1980-01-01 00:00:00","Newfoundland and Labrador",895
"1980-01-01 00:00:00","Prince Edward Island",274
"1980-01-01 00:00:00","Nova Scotia",1842
"1980-01-01 00:00:00","New Brunswick",1418
"1980-01-01 00:00:00",Quebec,11576
"1980-01-01 00:00:00",Ontario,16663
"1980-01-01 00:00:00",Manitoba,2100
"1980-01-01 00:00:00",Saskatchewan,1897
"1980-01-01 00:00:00",Alberta,3187
"1980-01-01 00:00:00","British Columbia",4896
"1980-01-01 00:00:00",Yukon,35
"1980-01-01 00:00:00","Northwest Territories including Nunavut",56
"1980-04-01 00:00:00",Canada,41512
"1980-04-01 00:00:00","Newfoundland and Labrador",828
"1980-04-01 00:00:00","Prince Edward Island",252
"1980-04-01 00:00:00","Nova Scotia",1704
"1980-04-01 00:00:00","New Brunswick",1253
"1980-04-01 00:00:00",Quebec,10600
"1980-04-01 00:00:00",Ontario,14950
"1980-04-01 00:00:00",Manitoba,2138
"1980-04-01 00:00:00",Saskatchewan,1960
"1980-04-01 00:00:00",Alberta,3042
"1980-04-01 00:00:00","British Columbia",4699
"1980-04-01 00:00:00",Yukon,33
"1980-04-01 00:00:00","Northwest Territories including Nunavut",53
"1980-07-01 00:00:00",Canada,41154
"1980-07-01 00:00:00","Newfoundland and Labrador",781
"1980-07-01 00:00:00","Prince Edward Island",232
"1980-07-01 00:00:00","Nova Scotia",1719
"1980-07-01 00:00:00","New Brunswick",1264
"1980-07-01 00:00:00",Quebec,10285
"1980-07-01 00:00:00",Ontario,14950
"1980-07-01 00:00:00",Manitoba,2033
"1980-07-01 00:00:00",Saskatchewan,1908
"1980-07-01 00:00:00",Alberta,3170
"1980-07-01 00:00:00","British Columbia",4704
"1980-07-01 00:00:00",Yukon,35
"1980-07-01 00:00:00","Northwest Territories including Nunavut",73
"1980-10-01 00:00:00",Canada,43968
"1980-10-01 00:00:00","Newfoundland and Labrador",841
"1980-10-01 00:00:00","Prince Edward Island",277
"1980-10-01 00:00:00","Nova Scotia",1739
"1980-10-01 00:00:00","New Brunswick",1362
"1980-10-01 00:00:00",Quebec,11051
"1980-10-01 00:00:00",Ontario,16183
"1980-10-01 00:00:00",Manitoba,2165
"1980-10-01 00:00:00",Saskatchewan,1886
"1980-10-01 00:00:00",Alberta,3311
"1980-10-01 00:00:00","British Columbia",5072
"1980-10-01 00:00:00",Yukon,25
"1980-10-01 00:00:00","Northwest Territories including Nunavut",56
"1981-01-01 00:00:00",Canada,43651
"1981-01-01 00:00:00","Newfoundland and Labrador",777
"1981-01-01 00:00:00","Prince Edward Island",278
"1981-01-01 00:00:00","Nova Scotia",1859
"1981-01-01 00:00:00","New Brunswick",1310
"1981-01-01 00:00:00",Quebec,10895
"1981-01-01 00:00:00",Ontario,16314
"1981-01-01 00:00:00",Manitoba,2096
"1981-01-01 00:00:00",Saskatchewan,1854
"1981-01-01 00:00:00",Alberta,3148
"1981-01-01 00:00:00","British Columbia",5055
"1981-01-01 00:00:00",Yukon,21
"1981-01-01 00:00:00","Northwest Territories including Nunavut",44
"1981-04-01 00:00:00",Canada,41762
"1981-04-01 00:00:00","Newfoundland and Labrador",833
"1981-04-01 00:00:00","Prince Edward Island",215
"1981-04-01 00:00:00","Nova Scotia",1689
"1981-04-01 00:00:00","New Brunswick",1205
"1981-04-01 00:00:00",Quebec,10537
"1981-04-01 00:00:00",Ontario,15247
"1981-04-01 00:00:00",Manitoba,2068
"1981-04-01 00:00:00",Saskatchewan,1866
"1981-04-01 00:00:00",Alberta,3122
"1981-04-01 00:00:00","British Columbia",4898
"1981-04-01 00:00:00",Yukon,36
"1981-04-01 00:00:00","Northwest Territories including Nunavut",46
"1981-07-01 00:00:00",Canada,41624
"1981-07-01 00:00:00","Newfoundland and Labrador",793
"1981-07-01 00:00:00","Prince Edward Island",232
"1981-07-01 00:00:00","Nova Scotia",1663
"1981-07-01 00:00:00","New Brunswick",1236
"1981-07-01 00:00:00",Quebec,10444
"1981-07-01 00:00:00",Ontario,15105
"1981-07-01 00:00:00",Manitoba,2228
"1981-07-01 00:00:00",Saskatchewan,1850
"1981-07-01 00:00:00",Alberta,3138
"1981-07-01 00:00:00","British Columbia",4841
"1981-07-01 00:00:00",Yukon,47
"1981-07-01 00:00:00","Northwest Territories including Nunavut",47
"1981-10-01 00:00:00",Canada,43992
"1981-10-01 00:00:00","Newfoundland and Labrador",827
"1981-10-01 00:00:00","Prince Edward Island",267
"1981-10-01 00:00:00","Nova Scotia",1747
"1981-10-01 00:00:00","New Brunswick",1388
"1981-10-01 00:00:00",Quebec,10808
"1981-10-01 00:00:00",Ontario,16172
"1981-10-01 00:00:00",Manitoba,2256
"1981-10-01 00:00:00",Saskatchewan,1953
"1981-10-01 00:00:00",Alberta,3415
"1981-10-01 00:00:00","British Columbia",5063
"1981-10-01 00:00:00",Yukon,37
"1981-10-01 00:00:00","Northwest Territories including Nunavut",59
"1982-01-01 00:00:00",Canada,43955
"1982-01-01 00:00:00","Newfoundland and Labrador",888
"1982-01-01 00:00:00","Prince Edward Island",245
"1982-01-01 00:00:00","Nova Scotia",1771
"1982-01-01 00:00:00","New Brunswick",1218
"1982-01-01 00:00:00",Quebec,11009
"1982-01-01 00:00:00",Ontario,16146
"1982-01-01 00:00:00",Manitoba,2153
"1982-01-01 00:00:00",Saskatchewan,2025
"1982-01-01 00:00:00",Alberta,3233
"1982-01-01 00:00:00","British Columbia",5181
"1982-01-01 00:00:00",Yukon,27
"1982-01-01 00:00:00","Northwest Territories including Nunavut",59
"1982-04-01 00:00:00",Canada,42781
"1982-04-01 00:00:00","Newfoundland and Labrador",814
"1982-04-01 00:00:00","Prince Edward Island",263
"1982-04-01 00:00:00","Nova Scotia",1742
"1982-04-01 00:00:00","New Brunswick",1309
"1982-04-01 00:00:00",Quebec,10603
"1982-04-01 00:00:00",Ontario,15524
"1982-04-01 00:00:00",Manitoba,2142
"1982-04-01 00:00:00",Saskatchewan,1994
"1982-04-01 00:00:00",Alberta,3216
"1982-04-01 00:00:00","British Columbia",5080
"1982-04-01 00:00:00",Yukon,30
"1982-04-01 00:00:00","Northwest Territories including Nunavut",64
"1982-07-01 00:00:00",Canada,42045
"1982-07-01 00:00:00","Newfoundland and Labrador",772
"1982-07-01 00:00:00","Prince Edward Island",248
"1982-07-01 00:00:00","Nova Scotia",1673
"1982-07-01 00:00:00","New Brunswick",1266
"1982-07-01 00:00:00",Quebec,10645
"1982-07-01 00:00:00",Ontario,15536
"1982-07-01 00:00:00",Manitoba,2029
"1982-07-01 00:00:00",Saskatchewan,1881
"1982-07-01 00:00:00",Alberta,3069
"1982-07-01 00:00:00","British Columbia",4825
"1982-07-01 00:00:00",Yukon,32
"1982-07-01 00:00:00","Northwest Territories including Nunavut",69
"1982-10-01 00:00:00",Canada,45632
"1982-10-01 00:00:00","Newfoundland and Labrador",911
"1982-10-01 00:00:00","Prince Edward Island",224
"1982-10-01 00:00:00","Nova Scotia",1755
"1982-10-01 00:00:00","New Brunswick",1404
"1982-10-01 00:00:00",Quebec,11240
"1982-10-01 00:00:00",Ontario,16490
"1982-10-01 00:00:00",Manitoba,2166
"1982-10-01 00:00:00",Saskatchewan,2302
"1982-10-01 00:00:00",Alberta,3450
"1982-10-01 00:00:00","British Columbia",5621
"1982-10-01 00:00:00",Yukon,29
"1982-10-01 00:00:00","Northwest Territories including Nunavut",40
"1983-01-01 00:00:00",Canada,45676
"1983-01-01 00:00:00","Newfoundland and Labrador",944
"1983-01-01 00:00:00","Prince Edward Island",257
"1983-01-01 00:00:00","Nova Scotia",1926
"1983-01-01 00:00:00","New Brunswick",1430
"1983-01-01 00:00:00",Quebec,12060
"1983-01-01 00:00:00",Ontario,16675
"1983-01-01 00:00:00",Manitoba,2220
"1983-01-01 00:00:00",Saskatchewan,1915
"1983-01-01 00:00:00",Alberta,3273
"1983-01-01 00:00:00","British Columbia",4907
"1983-01-01 00:00:00",Yukon,24
"1983-01-01 00:00:00","Northwest Territories including Nunavut",45
"1983-04-01 00:00:00",Canada,43169
"1983-04-01 00:00:00","Newfoundland and Labrador",838
"1983-04-01 00:00:00","Prince Edward Island",282
"1983-04-01 00:00:00","Nova Scotia",1731
"1983-04-01 00:00:00","New Brunswick",1256
"1983-04-01 00:00:00",Quebec,10998
"1983-04-01 00:00:00",Ontario,16194
"1983-04-01 00:00:00",Manitoba,2021
"1983-04-01 00:00:00",Saskatchewan,1871
"1983-04-01 00:00:00",Alberta,2954
"1983-04-01 00:00:00","British Columbia",4924
"1983-04-01 00:00:00",Yukon,32
"1983-04-01 00:00:00","Northwest Territories including Nunavut",68
"1983-07-01 00:00:00",Canada,41397
"1983-07-01 00:00:00","Newfoundland and Labrador",822
"1983-07-01 00:00:00","Prince Edward Island",267
"1983-07-01 00:00:00","Nova Scotia",1655
"1983-07-01 00:00:00","New Brunswick",1195
"1983-07-01 00:00:00",Quebec,10120
"1983-07-01 00:00:00",Ontario,15261
"1983-07-01 00:00:00",Manitoba,2118
"1983-07-01 00:00:00",Saskatchewan,1957
"1983-07-01 00:00:00",Alberta,3121
"1983-07-01 00:00:00","British Columbia",4781
"1983-07-01 00:00:00",Yukon,23
"1983-07-01 00:00:00","Northwest Territories including Nunavut",77
"1983-10-01 00:00:00",Canada,44242
"1983-10-01 00:00:00","Newfoundland and Labrador",894
"1983-10-01 00:00:00","Prince Edward Island",244
"1983-10-01 00:00:00","Nova Scotia",1735
"1983-10-01 00:00:00","New Brunswick",1325
"1983-10-01 00:00:00",Quebec,11097
"1983-10-01 00:00:00",Ontario,16377
"1983-10-01 00:00:00",Manitoba,2162
"1983-10-01 00:00:00",Saskatchewan,1868
"1983-10-01 00:00:00",Alberta,3240
"1983-10-01 00:00:00","British Columbia",5215
"1983-10-01 00:00:00",Yukon,34
"1983-10-01 00:00:00","Northwest Territories including Nunavut",51
"1984-01-01 00:00:00",Canada,44855
"1984-01-01 00:00:00","Newfoundland and Labrador",887
"1984-01-01 00:00:00","Prince Edward Island",317
"1984-01-01 00:00:00","Nova Scotia",1919
"1984-01-01 00:00:00","New Brunswick",1330
"1984-01-01 00:00:00",Quebec,11366
"1984-01-01 00:00:00",Ontario,16368
"1984-01-01 00:00:00",Manitoba,2104
"1984-01-01 00:00:00",Saskatchewan,1892
"1984-01-01 00:00:00",Alberta,3222
"1984-01-01 00:00:00","British Columbia",5377
"1984-01-01 00:00:00",Yukon,25
"1984-01-01 00:00:00","Northwest Territories including Nunavut",48
"1984-04-01 00:00:00",Canada,43665
"1984-04-01 00:00:00","Newfoundland and Labrador",945
"1984-04-01 00:00:00","Prince Edward Island",278
"1984-04-01 00:00:00","Nova Scotia",1746
"1984-04-01 00:00:00","New Brunswick",1319
"1984-04-01 00:00:00",Quebec,11047
"1984-04-01 00:00:00",Ontario,16052
"1984-04-01 00:00:00",Manitoba,2058
"1984-04-01 00:00:00",Saskatchewan,1958
"1984-04-01 00:00:00",Alberta,3155
"1984-04-01 00:00:00","British Columbia",5019
"1984-04-01 00:00:00",Yukon,23
"1984-04-01 00:00:00","Northwest Territories including Nunavut",65
"1984-07-01 00:00:00",Canada,42473
"1984-07-01 00:00:00","Newfoundland and Labrador",874
"1984-07-01 00:00:00","Prince Edward Island",238
"1984-07-01 00:00:00","Nova Scotia",1567
"1984-07-01 00:00:00","New Brunswick",1297
"1984-07-01 00:00:00",Quebec,10802
"1984-07-01 00:00:00",Ontario,15531
"1984-07-01 00:00:00",Manitoba,2048
"1984-07-01 00:00:00",Saskatchewan,1944
"1984-07-01 00:00:00",Alberta,3110
"1984-07-01 00:00:00","British Columbia",4969
"1984-07-01 00:00:00",Yukon,29
"1984-07-01 00:00:00","Northwest Territories including Nunavut",64
"1984-10-01 00:00:00",Canada,44734
"1984-10-01 00:00:00","Newfoundland and Labrador",814
"1984-10-01 00:00:00","Prince Edward Island",276
"1984-10-01 00:00:00","Nova Scotia",1681
"1984-10-01 00:00:00","New Brunswick",1326
"1984-10-01 00:00:00",Quebec,11234
"1984-10-01 00:00:00",Ontario,16752
"1984-10-01 00:00:00",Manitoba,2080
"1984-10-01 00:00:00",Saskatchewan,1916
"1984-10-01 00:00:00",Alberta,3243
"1984-10-01 00:00:00","British Columbia",5321
"1984-10-01 00:00:00",Yukon,31
"1984-10-01 00:00:00","Northwest Territories including Nunavut",60
"1985-01-01 00:00:00",Canada,47473
"1985-01-01 00:00:00","Newfoundland and Labrador",874
"1985-01-01 00:00:00","Prince Edward Island",297
"1985-01-01 00:00:00","Nova Scotia",1892
"1985-01-01 00:00:00","New Brunswick",1349
"1985-01-01 00:00:00",Quebec,12204
"1985-01-01 00:00:00",Ontario,17943
"1985-01-01 00:00:00",Manitoba,2178
"1985-01-01 00:00:00",Saskatchewan,1911
"1985-01-01 00:00:00",Alberta,3320
"1985-01-01 00:00:00","British Columbia",5415
"1985-01-01 00:00:00",Yukon,29
"1985-01-01 00:00:00","Northwest Territories including Nunavut",61
"1985-04-01 00:00:00",Canada,44405
"1985-04-01 00:00:00","Newfoundland and Labrador",916
"1985-04-01 00:00:00","Prince Edward Island",279
"1985-04-01 00:00:00","Nova Scotia",1848
"1985-04-01 00:00:00","New Brunswick",1316
"1985-04-01 00:00:00",Quebec,11122
"1985-04-01 00:00:00",Ontario,16210
"1985-04-01 00:00:00",Manitoba,2165
"1985-04-01 00:00:00",Saskatchewan,2101
"1985-04-01 00:00:00",Alberta,3269
"1985-04-01 00:00:00","British Columbia",5099
"1985-04-01 00:00:00",Yukon,35
"1985-04-01 00:00:00","Northwest Territories including Nunavut",45
"1985-07-01 00:00:00",Canada,42895
"1985-07-01 00:00:00","Newfoundland and Labrador",897
"1985-07-01 00:00:00","Prince Edward Island",246
"1985-07-01 00:00:00","Nova Scotia",1667
"1985-07-01 00:00:00","New Brunswick",1254
"1985-07-01 00:00:00",Quebec,11002
"1985-07-01 00:00:00",Ontario,15475
"1985-07-01 00:00:00",Manitoba,2177
"1985-07-01 00:00:00",Saskatchewan,1887
"1985-07-01 00:00:00",Alberta,3153
"1985-07-01 00:00:00","British Columbia",5056
"1985-07-01 00:00:00",Yukon,28
"1985-07-01 00:00:00","Northwest Territories including Nunavut",53
"1985-10-01 00:00:00",Canada,46550
"1985-10-01 00:00:00","Newfoundland and Labrador",870
"1985-10-01 00:00:00","Prince Edward Island",288
"1985-10-01 00:00:00","Nova Scotia",1908
"1985-10-01 00:00:00","New Brunswick",1311
"1985-10-01 00:00:00",Quebec,11379
"1985-10-01 00:00:00",Ontario,17119
"1985-10-01 00:00:00",Manitoba,2236
"1985-10-01 00:00:00",Saskatchewan,2132
"1985-10-01 00:00:00",Alberta,3489
"1985-10-01 00:00:00","British Columbia",5732
"1985-10-01 00:00:00",Yukon,31
"1985-10-01 00:00:00","Northwest Territories including Nunavut",55
"1986-01-01 00:00:00",Canada,49461
"1986-01-01 00:00:00","Newfoundland and Labrador",869
"1986-01-01 00:00:00","Prince Edward Island",293
"1986-01-01 00:00:00","Nova Scotia",1894
"1986-01-01 00:00:00","New Brunswick",1502
"1986-01-01 00:00:00",Quebec,13030
"1986-01-01 00:00:00",Ontario,18349
"1986-01-01 00:00:00",Manitoba,2324
"1986-01-01 00:00:00",Saskatchewan,2161
"1986-01-01 00:00:00",Alberta,3471
"1986-01-01 00:00:00","British Columbia",5485
"1986-01-01 00:00:00",Yukon,21
"1986-01-01 00:00:00","Northwest Territories including Nunavut",62
"1986-04-01 00:00:00",Canada,44447
"1986-04-01 00:00:00","Newfoundland and Labrador",939
"1986-04-01 00:00:00","Prince Edward Island",264
"1986-04-01 00:00:00","Nova Scotia",1801
"1986-04-01 00:00:00","New Brunswick",1327
"1986-04-01 00:00:00",Quebec,11143
"1986-04-01 00:00:00",Ontario,16206
"1986-04-01 00:00:00",Manitoba,2170
"1986-04-01 00:00:00",Saskatchewan,1948
"1986-04-01 00:00:00",Alberta,3381
"1986-04-01 00:00:00","British Columbia",5171
"1986-04-01 00:00:00",Yukon,29
"1986-04-01 00:00:00","Northwest Territories including Nunavut",68
"1986-07-01 00:00:00",Canada,43679
"1986-07-01 00:00:00","Newfoundland and Labrador",814
"1986-07-01 00:00:00","Prince Edward Island",297
"1986-07-01 00:00:00","Nova Scotia",1733
"1986-07-01 00:00:00","New Brunswick",1288
"1986-07-01 00:00:00",Quebec,11070
"1986-07-01 00:00:00",Ontario,15937
"1986-07-01 00:00:00",Manitoba,2169
"1986-07-01 00:00:00",Saskatchewan,1907
"1986-07-01 00:00:00",Alberta,3255
"1986-07-01 00:00:00","British Columbia",5120
"1986-07-01 00:00:00",Yukon,34
"1986-07-01 00:00:00","Northwest Territories including Nunavut",55
"1986-10-01 00:00:00",Canada,46637
"1986-10-01 00:00:00","Newfoundland and Labrador",918
"1986-10-01 00:00:00","Prince Edward Island",267
"1986-10-01 00:00:00","Nova Scotia",1827
"1986-10-01 00:00:00","New Brunswick",1341
"1986-10-01 00:00:00",Quebec,11649
"1986-10-01 00:00:00",Ontario,17373
"1986-10-01 00:00:00",Manitoba,2248
"1986-10-01 00:00:00",Saskatchewan,2045
"1986-10-01 00:00:00",Alberta,3453
"1986-10-01 00:00:00","British Columbia",5437
"1986-10-01 00:00:00",Yukon,29
"1986-10-01 00:00:00","Northwest Territories including Nunavut",50
"1987-01-01 00:00:00",Canada,46987
"1987-01-01 00:00:00","Newfoundland and Labrador",961
"1987-01-01 00:00:00","Prince Edward Island",292
"1987-01-01 00:00:00","Nova Scotia",1916
"1987-01-01 00:00:00","New Brunswick",1350
"1987-01-01 00:00:00",Quebec,12165
"1987-01-01 00:00:00",Ontario,17437
"1987-01-01 00:00:00",Manitoba,2154
"1987-01-01 00:00:00",Saskatchewan,1962
"1987-01-01 00:00:00",Alberta,3283
"1987-01-01 00:00:00","British Columbia",5392
"1987-01-01 00:00:00",Yukon,29
"1987-01-01 00:00:00","Northwest Territories including Nunavut",46
"1987-04-01 00:00:00",Canada,45296
"1987-04-01 00:00:00","Newfoundland and Labrador",885
"1987-04-01 00:00:00","Prince Edward Island",273
"1987-04-01 00:00:00","Nova Scotia",1742
"1987-04-01 00:00:00","New Brunswick",1363
"1987-04-01 00:00:00",Quebec,11505
"1987-04-01 00:00:00",Ontario,16643
"1987-04-01 00:00:00",Manitoba,2183
"1987-04-01 00:00:00",Saskatchewan,1948
"1987-04-01 00:00:00",Alberta,3347
"1987-04-01 00:00:00","British Columbia",5338
"1987-04-01 00:00:00",Yukon,16
"1987-04-01 00:00:00","Northwest Territories including Nunavut",53
"1987-07-01 00:00:00",Canada,45426
"1987-07-01 00:00:00","Newfoundland and Labrador",885
"1987-07-01 00:00:00","Prince Edward Island",268
"1987-07-01 00:00:00","Nova Scotia",1641
"1987-07-01 00:00:00","New Brunswick",1271
"1987-07-01 00:00:00",Quebec,11870
"1987-07-01 00:00:00",Ontario,16686
"1987-07-01 00:00:00",Manitoba,2126
"1987-07-01 00:00:00",Saskatchewan,1956
"1987-07-01 00:00:00",Alberta,3282
"1987-07-01 00:00:00","British Columbia",5364
"1987-07-01 00:00:00",Yukon,29
"1987-07-01 00:00:00","Northwest Territories including Nunavut",48
"1987-10-01 00:00:00",Canada,47244
"1987-10-01 00:00:00","Newfoundland and Labrador",898
"1987-10-01 00:00:00","Prince Edward Island",283
"1987-10-01 00:00:00","Nova Scotia",1813
"1987-10-01 00:00:00","New Brunswick",1424
"1987-10-01 00:00:00",Quebec,12076
"1987-10-01 00:00:00",Ontario,17353
"1987-10-01 00:00:00",Manitoba,2247
"1987-10-01 00:00:00",Saskatchewan,1942
"1987-10-01 00:00:00",Alberta,3404
"1987-10-01 00:00:00","British Columbia",5720
"1987-10-01 00:00:00",Yukon,34
"1987-10-01 00:00:00","Northwest Territories including Nunavut",50
"1988-01-01 00:00:00",Canada,50833
"1988-01-01 00:00:00","Newfoundland and Labrador",955
"1988-01-01 00:00:00","Prince Edward Island",294
"1988-01-01 00:00:00","Nova Scotia",1893
"1988-01-01 00:00:00","New Brunswick",1387
"1988-01-01 00:00:00",Quebec,12879
"1988-01-01 00:00:00",Ontario,19037
"1988-01-01 00:00:00",Manitoba,2434
"1988-01-01 00:00:00",Saskatchewan,2157
"1988-01-01 00:00:00",Alberta,3674
"1988-01-01 00:00:00","British Columbia",6038
"1988-01-01 00:00:00",Yukon,34
"1988-01-01 00:00:00","Northwest Territories including Nunavut",51
"1988-04-01 00:00:00",Canada,46414
"1988-04-01 00:00:00","Newfoundland and Labrador",874
"1988-04-01 00:00:00","Prince Edward Island",267
"1988-04-01 00:00:00","Nova Scotia",1843
"1988-04-01 00:00:00","New Brunswick",1390
"1988-04-01 00:00:00",Quebec,11580
"1988-04-01 00:00:00",Ontario,17156
"1988-04-01 00:00:00",Manitoba,2259
"1988-04-01 00:00:00",Saskatchewan,2024
"1988-04-01 00:00:00",Alberta,3379
"1988-04-01 00:00:00","British Columbia",5543
"1988-04-01 00:00:00",Yukon,38
"1988-04-01 00:00:00","Northwest Territories including Nunavut",61
"1988-07-01 00:00:00",Canada,45503
"1988-07-01 00:00:00","Newfoundland and Labrador",867
"1988-07-01 00:00:00","Prince Edward Island",254
"1988-07-01 00:00:00","Nova Scotia",1799
"1988-07-01 00:00:00","New Brunswick",1287
"1988-07-01 00:00:00",Quebec,11532
"1988-07-01 00:00:00",Ontario,17058
"1988-07-01 00:00:00",Manitoba,2100
"1988-07-01 00:00:00",Saskatchewan,1904
"1988-07-01 00:00:00",Alberta,3296
"1988-07-01 00:00:00","British Columbia",5319
"1988-07-01 00:00:00",Yukon,33
"1988-07-01 00:00:00","Northwest Territories including Nunavut",54
"1988-10-01 00:00:00",Canada,47261
"1988-10-01 00:00:00","Newfoundland and Labrador",895
"1988-10-01 00:00:00","Prince Edward Island",297
"1988-10-01 00:00:00","Nova Scotia",1877
"1988-10-01 00:00:00","New Brunswick",1386
"1988-10-01 00:00:00",Quebec,11780
"1988-10-01 00:00:00",Ontario,17428
"1988-10-01 00:00:00",Manitoba,2307
"1988-10-01 00:00:00",Saskatchewan,2015
"1988-10-01 00:00:00",Alberta,3545
"1988-10-01 00:00:00","British Columbia",5646
"1988-10-01 00:00:00",Yukon,31
"1988-10-01 00:00:00","Northwest Territories including Nunavut",54
"1989-01-01 00:00:00",Canada,49096
"1989-01-01 00:00:00","Newfoundland and Labrador",905
"1989-01-01 00:00:00","Prince Edward Island",251
"1989-01-01 00:00:00","Nova Scotia",1974
"1989-01-01 00:00:00","New Brunswick",1478
"1989-01-01 00:00:00",Quebec,12718
"1989-01-01 00:00:00",Ontario,18027
"1989-01-01 00:00:00",Manitoba,2210
"1989-01-01 00:00:00",Saskatchewan,1991
"1989-01-01 00:00:00",Alberta,3452
"1989-01-01 00:00:00","British Columbia",5999
"1989-01-01 00:00:00",Yukon,25
"1989-01-01 00:00:00","Northwest Territories including Nunavut",66
"1989-04-01 00:00:00",Canada,46548
"1989-04-01 00:00:00","Newfoundland and Labrador",944
"1989-04-01 00:00:00","Prince Edward Island",283
"1989-04-01 00:00:00","Nova Scotia",1806
"1989-04-01 00:00:00","New Brunswick",1315
"1989-04-01 00:00:00",Quebec,11859
"1989-04-01 00:00:00",Ontario,17144
"1989-04-01 00:00:00",Manitoba,2162
"1989-04-01 00:00:00",Saskatchewan,1965
"1989-04-01 00:00:00",Alberta,3394
"1989-04-01 00:00:00","British Columbia",5595
"1989-04-01 00:00:00",Yukon,19
"1989-04-01 00:00:00","Northwest Territories including Nunavut",62
"1989-07-01 00:00:00",Canada,45320
"1989-07-01 00:00:00","Newfoundland and Labrador",867
"1989-07-01 00:00:00","Prince Edward Island",258
"1989-07-01 00:00:00","Nova Scotia",1695
"1989-07-01 00:00:00","New Brunswick",1284
"1989-07-01 00:00:00",Quebec,11383
"1989-07-01 00:00:00",Ontario,16920
"1989-07-01 00:00:00",Manitoba,2104
"1989-07-01 00:00:00",Saskatchewan,1906
"1989-07-01 00:00:00",Alberta,3335
"1989-07-01 00:00:00","British Columbia",5475
"1989-07-01 00:00:00",Yukon,31
"1989-07-01 00:00:00","Northwest Territories including Nunavut",62
"1989-10-01 00:00:00",Canada,50001
"1989-10-01 00:00:00","Newfoundland and Labrador",1002
"1989-10-01 00:00:00","Prince Edward Island",297
"1989-10-01 00:00:00","Nova Scotia",2041
"1989-10-01 00:00:00","New Brunswick",1419
"1989-10-01 00:00:00",Quebec,12345
"1989-10-01 00:00:00",Ontario,18816
"1989-10-01 00:00:00",Manitoba,2343
"1989-10-01 00:00:00",Saskatchewan,2058
"1989-10-01 00:00:00",Alberta,3673
"1989-10-01 00:00:00","British Columbia",5928
"1989-10-01 00:00:00",Yukon,20
"1989-10-01 00:00:00","Northwest Territories including Nunavut",59
"1990-01-01 00:00:00",Canada,50625
"1990-01-01 00:00:00","Newfoundland and Labrador",1047
"1990-01-01 00:00:00","Prince Edward Island",274
"1990-01-01 00:00:00","Nova Scotia",2069
"1990-01-01 00:00:00","New Brunswick",1532
"1990-01-01 00:00:00",Quebec,13223
"1990-01-01 00:00:00",Ontario,18300
"1990-01-01 00:00:00",Manitoba,2275
"1990-01-01 00:00:00",Saskatchewan,2052
"1990-01-01 00:00:00",Alberta,3587
"1990-01-01 00:00:00","British Columbia",6193
"1990-01-01 00:00:00",Yukon,25
"1990-01-01 00:00:00","Northwest Territories including Nunavut",48
"1990-04-01 00:00:00",Canada,46662
"1990-04-01 00:00:00","Newfoundland and Labrador",978
"1990-04-01 00:00:00","Prince Edward Island",274
"1990-04-01 00:00:00","Nova Scotia",1757
"1990-04-01 00:00:00","New Brunswick",1318
"1990-04-01 00:00:00",Quebec,11744
"1990-04-01 00:00:00",Ontario,17238
"1990-04-01 00:00:00",Manitoba,2165
"1990-04-01 00:00:00",Saskatchewan,2043
"1990-04-01 00:00:00",Alberta,3384
"1990-04-01 00:00:00","British Columbia",5671
"1990-04-01 00:00:00",Yukon,24
"1990-04-01 00:00:00","Northwest Territories including Nunavut",66
"1990-07-01 00:00:00",Canada,46012
"1990-07-01 00:00:00","Newfoundland and Labrador",892
"1990-07-01 00:00:00","Prince Edward Island",303
"1990-07-01 00:00:00","Nova Scotia",1725
"1990-07-01 00:00:00","New Brunswick",1244
"1990-07-01 00:00:00",Quebec,11486
"1990-07-01 00:00:00",Ontario,17100
"1990-07-01 00:00:00",Manitoba,2231
"1990-07-01 00:00:00",Saskatchewan,1867
"1990-07-01 00:00:00",Alberta,3426
"1990-07-01 00:00:00","British Columbia",5651
"1990-07-01 00:00:00",Yukon,34
"1990-07-01 00:00:00","Northwest Territories including Nunavut",53
"1990-10-01 00:00:00",Canada,48674
"1990-10-01 00:00:00","Newfoundland and Labrador",967
"1990-10-01 00:00:00","Prince Edward Island",292
"1990-10-01 00:00:00","Nova Scotia",1837
"1990-10-01 00:00:00","New Brunswick",1332
"1990-10-01 00:00:00",Quebec,11967
"1990-10-01 00:00:00",Ontario,18180
"1990-10-01 00:00:00",Manitoba,2192
"1990-10-01 00:00:00",Saskatchewan,2082
"1990-10-01 00:00:00",Alberta,3671
"1990-10-01 00:00:00","British Columbia",6062
"1990-10-01 00:00:00",Yukon,32
"1990-10-01 00:00:00","Northwest Territories including Nunavut",60
"1991-01-01 00:00:00",Canada,49928
"1991-01-01 00:00:00","Newfoundland and Labrador",981
"1991-01-01 00:00:00","Prince Edward Island",288
"1991-01-01 00:00:00","Nova Scotia",1940
"1991-01-01 00:00:00","New Brunswick",1389
"1991-01-01 00:00:00",Quebec,12795
"1991-01-01 00:00:00",Ontario,18594
"1991-01-01 00:00:00",Manitoba,2198
"1991-01-01 00:00:00",Saskatchewan,2054
