ref_date,region,num_births
"1979-10-01 00:00:00",Quebec,23610
"1979-10-01 00:00:00",Ontario,29632
"1979-10-01 00:00:00",Manitoba,3910
"1979-10-01 00:00:00",Saskatchewan,4043
"1979-10-01 00:00:00",Alberta,8966
"1979-10-01 00:00:00","British Columbia",9413
"1979-10-01 00:00:00",Yukon,113
"1979-10-01 00:00:00","Northwest Territories including Nunavut",311
"1980-01-01 00:00:00",Canada,90200
"1980-01-01 00:00:00","Newfoundland and Labrador",2663
"1980-01-01 00:00:00","Prince Edward Island",501
"1980-01-01 00:00:00","Nova Scotia",3120
"1980-01-01 00:00:00","New Brunswick",2550
"1980-01-01 00:00:00",Quebec,23805
"1980-01-01 00:00:00",Ontario,29659
"1980-01-01 00:00:00",Manitoba,3868
"1980-01-01 00:00:00",Saskatchewan,4232
"1980-01-01 00:00:00",Alberta,9592
"1980-01-01 00:00:00","British Columbia",9734
"1980-01-01 00:00:00",Yukon,125
"1980-01-01 00:00:00","Northwest Territories including Nunavut",351
"1980-04-01 00:00:00",Canada,94350
"1980-04-01 00:00:00","Newfoundland and Labrador",2561
"1980-04-01 00:00:00","Prince Edward Island",498
"1980-04-01 00:00:00","Nova Scotia",3180
"1980-04-01 00:00:00","New Brunswick",2750
"1980-04-01 00:00:00",Quebec,25385
"1980-04-01 00:00:00",Ontario,31156
"1980-04-01 00:00:00",Manitoba,4099
"1980-04-01 00:00:00",Saskatchewan,4344
"1980-04-01 00:00:00",Alberta,9938
"1980-04-01 00:00:00","British Columbia",9991
"1980-04-01 00:00:00",Yukon,115
"1980-04-01 00:00:00","Northwest Territories including Nunavut",333
"1980-07-01 00:00:00",Canada,96053
"1980-07-01 00:00:00","Newfoundland and Labrador",2640
"1980-07-01 00:00:00","Prince Edward Island",497
"1980-07-01 00:00:00","Nova Scotia",3179
"1980-07-01 00:00:00","New Brunswick",2753
"1980-07-01 00:00:00",Quebec,25130
"1980-07-01 00:00:00",Ontario,32156
"1980-07-01 00:00:00",Manitoba,4145
"1980-07-01 00:00:00",Saskatchewan,4378
"1980-07-01 00:00:00",Alberta,10221
"1980-07-01 00:00:00","British Columbia",10495
"1980-07-01 00:00:00",Yukon,133
"1980-07-01 00:00:00","Northwest Territories including Nunavut",326
"1980-10-01 00:00:00",Canada,90106
"1980-10-01 00:00:00","Newfoundland and Labrador",2468
"1980-10-01 00:00:00","Prince Edward Island",462
"1980-10-01 00:00:00","Nova Scotia",2890
"1980-10-01 00:00:00","New Brunswick",2583
"1980-10-01 00:00:00",Quebec,23101
"1980-10-01 00:00:00",Ontario,30345
"1980-10-01 00:00:00",Manitoba,3877
"1980-10-01 00:00:00",Saskatchewan,4103
"1980-10-01 00:00:00",Alberta,9998
"1980-10-01 00:00:00","British Columbia",9884
"1980-10-01 00:00:00",Yukon,103
"1980-10-01 00:00:00","Northwest Territories including Nunavut",292
"1981-01-01 00:00:00",Canada,90121
"1981-01-01 00:00:00","Newfoundland and Labrador",2616
"1981-01-01 00:00:00","Prince Edward Island",484
"1981-01-01 00:00:00","Nova Scotia",2895
"1981-01-01 00:00:00","New Brunswick",2625
"1981-01-01 00:00:00",Quebec,23589
"1981-01-01 00:00:00",Ontario,29243
"1981-01-01 00:00:00",Manitoba,3908
"1981-01-01 00:00:00",Saskatchewan,4196
"1981-01-01 00:00:00",Alberta,10224
"1981-01-01 00:00:00","British Columbia",9884
"1981-01-01 00:00:00",Yukon,119
"1981-01-01 00:00:00","Northwest Territories including Nunavut",338
"1981-04-01 00:00:00",Canada,95859
"1981-04-01 00:00:00","Newfoundland and Labrador",2601
"1981-04-01 00:00:00","Prince Edward Island",460
"1981-04-01 00:00:00","Nova Scotia",3154
"1981-04-01 00:00:00","New Brunswick",2642
"1981-04-01 00:00:00",Quebec,24905
"1981-04-01 00:00:00",Ontario,31469
"1981-04-01 00:00:00",Manitoba,4128
"1981-04-01 00:00:00",Saskatchewan,4524
"1981-04-01 00:00:00",Alberta,10900
"1981-04-01 00:00:00","British Columbia",10619
"1981-04-01 00:00:00",Yukon,132
"1981-04-01 00:00:00","Northwest Territories including Nunavut",325
"1981-07-01 00:00:00",Canada,96005
"1981-07-01 00:00:00","Newfoundland and Labrador",2608
"1981-07-01 00:00:00","Prince Edward Island",501
"1981-07-01 00:00:00","Nova Scotia",3180
"1981-07-01 00:00:00","New Brunswick",2656
"1981-07-01 00:00:00",Quebec,24444
"1981-07-01 00:00:00",Ontario,31835
"1981-07-01 00:00:00",Manitoba,4038
"1981-07-01 00:00:00",Saskatchewan,4309
"1981-07-01 00:00:00",Alberta,11126
"1981-07-01 00:00:00","British Columbia",10820
"1981-07-01 00:00:00",Yukon,153
"1981-07-01 00:00:00","Northwest Territories including Nunavut",335
"1981-10-01 00:00:00",Canada,89361
"1981-10-01 00:00:00","Newfoundland and Labrador",2305
"1981-10-01 00:00:00","Prince Edward Island",452
"1981-10-01 00:00:00","Nova Scotia",2850
"1981-10-01 00:00:00","New Brunswick",2580
"1981-10-01 00:00:00",Quebec,22384
"1981-10-01 00:00:00",Ontario,29636
"1981-10-01 00:00:00",Manitoba,3999
"1981-10-01 00:00:00",Saskatchewan,4180
"1981-10-01 00:00:00",Alberta,10388
"1981-10-01 00:00:00","British Columbia",10151
"1981-10-01 00:00:00",Yukon,132
"1981-10-01 00:00:00","Northwest Territories including Nunavut",304
"1982-01-01 00:00:00",Canada,90917
"1982-01-01 00:00:00","Newfoundland and Labrador",2366
"1982-01-01 00:00:00","Prince Edward Island",467
"1982-01-01 00:00:00","Nova Scotia",2931
"1982-01-01 00:00:00","New Brunswick",2473
"1982-01-01 00:00:00",Quebec,22796
"1982-01-01 00:00:00",Ontario,29466
"1982-01-01 00:00:00",Manitoba,4016
"1982-01-01 00:00:00",Saskatchewan,4381
"1982-01-01 00:00:00",Alberta,10948
"1982-01-01 00:00:00","British Columbia",10604
"1982-01-01 00:00:00",Yukon,136
"1982-01-01 00:00:00","Northwest Territories including Nunavut",333
"1982-04-01 00:00:00",Canada,96189
"1982-04-01 00:00:00","Newfoundland and Labrador",2314
"1982-04-01 00:00:00","Prince Edward Island",504
"1982-04-01 00:00:00","Nova Scotia",3212
"1982-04-01 00:00:00","New Brunswick",2691
"1982-04-01 00:00:00",Quebec,23716
"1982-04-01 00:00:00",Ontario,32183
"1982-04-01 00:00:00",Manitoba,3977
"1982-04-01 00:00:00",Saskatchewan,4489
"1982-04-01 00:00:00",Alberta,11554
"1982-04-01 00:00:00","British Columbia",11089
"1982-04-01 00:00:00",Yukon,126
"1982-04-01 00:00:00","Northwest Territories including Nunavut",334
"1982-07-01 00:00:00",Canada,96073
"1982-07-01 00:00:00","Newfoundland and Labrador",2374
"1982-07-01 00:00:00","Prince Edward Island",472
"1982-07-01 00:00:00","Nova Scotia",3134
"1982-07-01 00:00:00","New Brunswick",2726
"1982-07-01 00:00:00",Quebec,23027
"1982-07-01 00:00:00",Ontario,32496
"1982-07-01 00:00:00",Manitoba,4178
"1982-07-01 00:00:00",Saskatchewan,4550
"1982-07-01 00:00:00",Alberta,11732
"1982-07-01 00:00:00","British Columbia",10882
"1982-07-01 00:00:00",Yukon,149
"1982-07-01 00:00:00","Northwest Territories including Nunavut",353
"1982-10-01 00:00:00",Canada,89903
"1982-10-01 00:00:00","Newfoundland and Labrador",2119
"1982-10-01 00:00:00","Prince Edward Island",481
"1982-10-01 00:00:00","Nova Scotia",3048
"1982-10-01 00:00:00","New Brunswick",2599
"1982-10-01 00:00:00",Quebec,21261
"1982-10-01 00:00:00",Ontario,30711
"1982-10-01 00:00:00",Manitoba,3952
"1982-10-01 00:00:00",Saskatchewan,4302
"1982-10-01 00:00:00",Alberta,10802
"1982-10-01 00:00:00","British Columbia",10172
"1982-10-01 00:00:00",Yukon,114
"1982-10-01 00:00:00","Northwest Territories including Nunavut",342
"1983-01-01 00:00:00",Canada,90272
"1983-01-01 00:00:00","Newfoundland and Labrador",2351
"1983-01-01 00:00:00","Prince Edward Island",466
"1983-01-01 00:00:00","Nova Scotia",2893
"1983-01-01 00:00:00","New Brunswick",2502
"1983-01-01 00:00:00",Quebec,21276
"1983-01-01 00:00:00",Ontario,30351
"1983-01-01 00:00:00",Manitoba,4002
"1983-01-01 00:00:00",Saskatchewan,4324
"1983-01-01 00:00:00",Alberta,11228
"1983-01-01 00:00:00","British Columbia",10381
"1983-01-01 00:00:00",Yukon,132
"1983-01-01 00:00:00","Northwest Territories including Nunavut",366
"1983-04-01 00:00:00",Canada,97346
"1983-04-01 00:00:00","Newfoundland and Labrador",2298
"1983-04-01 00:00:00","Prince Edward Island",491
"1983-04-01 00:00:00","Nova Scotia",3242
"1983-04-01 00:00:00","New Brunswick",2793
"1983-04-01 00:00:00",Quebec,23016
"1983-04-01 00:00:00",Ontario,33283
"1983-04-01 00:00:00",Manitoba,4329
"1983-04-01 00:00:00",Saskatchewan,4680
"1983-04-01 00:00:00",Alberta,11708
"1983-04-01 00:00:00","British Columbia",10963
"1983-04-01 00:00:00",Yukon,145
"1983-04-01 00:00:00","Northwest Territories including Nunavut",398
"1983-07-01 00:00:00",Canada,95476
"1983-07-01 00:00:00","Newfoundland and Labrador",2301
"1983-07-01 00:00:00","Prince Edward Island",491
"1983-07-01 00:00:00","Nova Scotia",3215
"1983-07-01 00:00:00","New Brunswick",2640
"1983-07-01 00:00:00",Quebec,22343
"1983-07-01 00:00:00",Ontario,32261
"1983-07-01 00:00:00",Manitoba,4294
"1983-07-01 00:00:00",Saskatchewan,4522
"1983-07-01 00:00:00",Alberta,11855
"1983-07-01 00:00:00","British Columbia",11047
"1983-07-01 00:00:00",Yukon,135
"1983-07-01 00:00:00","Northwest Territories including Nunavut",372
"1983-10-01 00:00:00",Canada,90595
"1983-10-01 00:00:00","Newfoundland and Labrador",1979
"1983-10-01 00:00:00","Prince Edward Island",459
"1983-10-01 00:00:00","Nova Scotia",3051
"1983-10-01 00:00:00","New Brunswick",2583
"1983-10-01 00:00:00",Quebec,21519
"1983-10-01 00:00:00",Ontario,30931
"1983-10-01 00:00:00",Manitoba,3977
"1983-10-01 00:00:00",Saskatchewan,4321
"1983-10-01 00:00:00",Alberta,10764
"1983-10-01 00:00:00","British Columbia",10528
"1983-10-01 00:00:00",Yukon,128
"1983-10-01 00:00:00","Northwest Territories including Nunavut",355
"1984-01-01 00:00:00",Canada,91429
"1984-01-01 00:00:00","Newfoundland and Labrador",2157
"1984-01-01 00:00:00","Prince Edward Island",470
"1984-01-01 00:00:00","Nova Scotia",3001
"1984-01-01 00:00:00","New Brunswick",2496
"1984-01-01 00:00:00",Quebec,21423
"1984-01-01 00:00:00",Ontario,31227
"1984-01-01 00:00:00",Manitoba,4107
"1984-01-01 00:00:00",Saskatchewan,4532
"1984-01-01 00:00:00",Alberta,10911
"1984-01-01 00:00:00","British Columbia",10655
"1984-01-01 00:00:00",Yukon,120
"1984-01-01 00:00:00","Northwest Territories including Nunavut",330
"1984-04-01 00:00:00",Canada,97033
"1984-04-01 00:00:00","Newfoundland and Labrador",2287
"1984-04-01 00:00:00","Prince Edward Island",475
"1984-04-01 00:00:00","Nova Scotia",3130
"1984-04-01 00:00:00","New Brunswick",2705
"1984-04-01 00:00:00",Quebec,22887
"1984-04-01 00:00:00",Ontario,33561
"1984-04-01 00:00:00",Manitoba,4180
"1984-04-01 00:00:00",Saskatchewan,4537
"1984-04-01 00:00:00",Alberta,11315
"1984-04-01 00:00:00","British Columbia",11427
"1984-04-01 00:00:00",Yukon,143
"1984-04-01 00:00:00","Northwest Territories including Nunavut",386
"1984-07-01 00:00:00",Canada,98012
"1984-07-01 00:00:00","Newfoundland and Labrador",2244
"1984-07-01 00:00:00","Prince Edward Island",511
"1984-07-01 00:00:00","Nova Scotia",3212
"1984-07-01 00:00:00","New Brunswick",2641
"1984-07-01 00:00:00",Quebec,22657
"1984-07-01 00:00:00",Ontario,34504
"1984-07-01 00:00:00",Manitoba,4389
"1984-07-01 00:00:00",Saskatchewan,4694
"1984-07-01 00:00:00",Alberta,11393
"1984-07-01 00:00:00","British Columbia",11299
"1984-07-01 00:00:00",Yukon,132
"1984-07-01 00:00:00","Northwest Territories including Nunavut",336
"1984-10-01 00:00:00",Canada,90557
"1984-10-01 00:00:00","Newfoundland and Labrador",1872
"1984-10-01 00:00:00","Prince Edward Island",498
"1984-10-01 00:00:00","Nova Scotia",3035
"1984-10-01 00:00:00","New Brunswick",2518
"1984-10-01 00:00:00",Quebec,20872
"1984-10-01 00:00:00",Ontario,32004
"1984-10-01 00:00:00",Manitoba,3975
"1984-10-01 00:00:00",Saskatchewan,4251
"1984-10-01 00:00:00",Alberta,10486
"1984-10-01 00:00:00","British Columbia",10530
"1984-10-01 00:00:00",Yukon,124
"1984-10-01 00:00:00","Northwest Territories including Nunavut",392
"1985-01-01 00:00:00",Canada,90060
"1985-01-01 00:00:00","Newfoundland and Labrador",2015
"1985-01-01 00:00:00","Prince Edward Island",481
"1985-01-01 00:00:00","Nova Scotia",2944
"1985-01-01 00:00:00","New Brunswick",2456
"1985-01-01 00:00:00",Quebec,20665
"1985-01-01 00:00:00",Ontario,31269
"1985-01-01 00:00:00",Manitoba,4180
"1985-01-01 00:00:00",Saskatchewan,4439
"1985-01-01 00:00:00",Alberta,10631
"1985-01-01 00:00:00","British Columbia",10491
"1985-01-01 00:00:00",Yukon,140
"1985-01-01 00:00:00","Northwest Territories including Nunavut",349
"1985-04-01 00:00:00",Canada,97636
"1985-04-01 00:00:00","Newfoundland and Labrador",2192
"1985-04-01 00:00:00","Prince Edward Island",487
"1985-04-01 00:00:00","Nova Scotia",3388
"1985-04-01 00:00:00","New Brunswick",2547
"1985-04-01 00:00:00",Quebec,22725
"1985-04-01 00:00:00",Ontario,34107
"1985-04-01 00:00:00",Manitoba,4357
"1985-04-01 00:00:00",Saskatchewan,4753
"1985-04-01 00:00:00",Alberta,11358
"1985-04-01 00:00:00","British Columbia",11229
"1985-04-01 00:00:00",Yukon,105
"1985-04-01 00:00:00","Northwest Territories including Nunavut",388
"1985-07-01 00:00:00",Canada,97339
"1985-07-01 00:00:00","Newfoundland and Labrador",2196
"1985-07-01 00:00:00","Prince Edward Island",543
"1985-07-01 00:00:00","Nova Scotia",3247
"1985-07-01 00:00:00","New Brunswick",2566
"1985-07-01 00:00:00",Quebec,22268
"1985-07-01 00:00:00",Ontario,34378
"1985-07-01 00:00:00",Manitoba,4439
"1985-07-01 00:00:00",Saskatchewan,4681
"1985-07-01 00:00:00",Alberta,11406
"1985-07-01 00:00:00","British Columbia",11134
"1985-07-01 00:00:00",Yukon,110
"1985-07-01 00:00:00","Northwest Territories including Nunavut",371
"1985-10-01 00:00:00",Canada,90692
"1985-10-01 00:00:00","Newfoundland and Labrador",2097
"1985-10-01 00:00:00","Prince Edward Island",497
"1985-10-01 00:00:00","Nova Scotia",2871
"1985-10-01 00:00:00","New Brunswick",2552
"1985-10-01 00:00:00",Quebec,20682
"1985-10-01 00:00:00",Ontario,32454
"1985-10-01 00:00:00",Manitoba,4121
"1985-10-01 00:00:00",Saskatchewan,4289
"1985-10-01 00:00:00",Alberta,10418
"1985-10-01 00:00:00","British Columbia",10273
"1985-10-01 00:00:00",Yukon,109
"1985-10-01 00:00:00","Northwest Territories including Nunavut",329
"1986-01-01 00:00:00",Canada,89502
"1986-01-01 00:00:00","Newfoundland and Labrador",1923
"1986-01-01 00:00:00","Prince Edward Island",497
"1986-01-01 00:00:00","Nova Scotia",2978
"1986-01-01 00:00:00","New Brunswick",2412
"1986-01-01 00:00:00",Quebec,20368
"1986-01-01 00:00:00",Ontario,31637
"1986-01-01 00:00:00",Manitoba,4154
"1986-01-01 00:00:00",Saskatchewan,4361
"1986-01-01 00:00:00",Alberta,10631
"1986-01-01 00:00:00","British Columbia",10058
"1986-01-01 00:00:00",Yukon,118
"1986-01-01 00:00:00","Northwest Territories including Nunavut",365
"1986-04-01 00:00:00",Canada,97848
"1986-04-01 00:00:00","Newfoundland and Labrador",2130
"1986-04-01 00:00:00","Prince Edward Island",518
"1986-04-01 00:00:00","Nova Scotia",3220
"1986-04-01 00:00:00","New Brunswick",2574
"1986-04-01 00:00:00",Quebec,22266
"1986-04-01 00:00:00",Ontario,35012
"1986-04-01 00:00:00",Manitoba,4377
"1986-04-01 00:00:00",Saskatchewan,4580
"1986-04-01 00:00:00",Alberta,11716
"1986-04-01 00:00:00","British Columbia",10936
"1986-04-01 00:00:00",Yukon,125
"1986-04-01 00:00:00","Northwest Territories including Nunavut",394
"1986-07-01 00:00:00",Canada,96335
"1986-07-01 00:00:00","Newfoundland and Labrador",2041
"1986-07-01 00:00:00","Prince Edward Island",487
"1986-07-01 00:00:00","Nova Scotia",3266
"1986-07-01 00:00:00","New Brunswick",2471
"1986-07-01 00:00:00",Quebec,21905
"1986-07-01 00:00:00",Ontario,34946
"1986-07-01 00:00:00",Manitoba,4441
"1986-07-01 00:00:00",Saskatchewan,4369
"1986-07-01 00:00:00",Alberta,11140
"1986-07-01 00:00:00","British Columbia",10771
"1986-07-01 00:00:00",Yukon,128
"1986-07-01 00:00:00","Northwest Territories including Nunavut",370
"1986-10-01 00:00:00",Canada,89228
"1986-10-01 00:00:00","Newfoundland and Labrador",2006
"1986-10-01 00:00:00","Prince Edward Island",426
"1986-10-01 00:00:00","Nova Scotia",2894
"1986-10-01 00:00:00","New Brunswick",2331
"1986-10-01 00:00:00",Quebec,20095
"1986-10-01 00:00:00",Ontario,32287
"1986-10-01 00:00:00",Manitoba,4037
"1986-10-01 00:00:00",Saskatchewan,4203
"1986-10-01 00:00:00",Alberta,10257
"1986-10-01 00:00:00","British Columbia",10202
"1986-10-01 00:00:00",Yukon,112
"1986-10-01 00:00:00","Northwest Territories including Nunavut",378
"1987-01-01 00:00:00",Canada,89268
"1987-01-01 00:00:00","Newfoundland and Labrador",1888
"1987-01-01 00:00:00","Prince Edward Island",473
"1987-01-01 00:00:00","Nova Scotia",2900
"1987-01-01 00:00:00","New Brunswick",2284
"1987-01-01 00:00:00",Quebec,20380
"1987-01-01 00:00:00",Ontario,32069
"1987-01-01 00:00:00",Manitoba,4158
"1987-01-01 00:00:00",Saskatchewan,4268
"1987-01-01 00:00:00",Alberta,10377
"1987-01-01 00:00:00","British Columbia",9993
"1987-01-01 00:00:00",Yukon,121
"1987-01-01 00:00:00","Northwest Territories including Nunavut",357
"1987-04-01 00:00:00",Canada,98191
"1987-04-01 00:00:00","Newfoundland and Labrador",1964
"1987-04-01 00:00:00","Prince Edward Island",530
"1987-04-01 00:00:00","Nova Scotia",3261
"1987-04-01 00:00:00","New Brunswick",2537
"1987-04-01 00:00:00",Quebec,22160
"1987-04-01 00:00:00",Ontario,35607
"1987-04-01 00:00:00",Manitoba,4542
"1987-04-01 00:00:00",Saskatchewan,4621
"1987-04-01 00:00:00",Alberta,11192
"1987-04-01 00:00:00","British Columbia",11230
"1987-04-01 00:00:00",Yukon,142
"1987-04-01 00:00:00","Northwest Territories including Nunavut",405
"1987-07-01 00:00:00",Canada,94213
"1987-07-01 00:00:00","Newfoundland and Labrador",2008
"1987-07-01 00:00:00","Prince Edward Island",498
"1987-07-01 00:00:00","Nova Scotia",3135
"1987-07-01 00:00:00","New Brunswick",2473
"1987-07-01 00:00:00",Quebec,21423
"1987-07-01 00:00:00",Ontario,34487
"1987-07-01 00:00:00",Manitoba,4245
"1987-07-01 00:00:00",Saskatchewan,4196
"1987-07-01 00:00:00",Alberta,10624
"1987-07-01 00:00:00","British Columbia",10642
"1987-07-01 00:00:00",Yukon,104
"1987-07-01 00:00:00","Northwest Territories including Nunavut",378
"1987-10-01 00:00:00",Canada,88070
"1987-10-01 00:00:00","Newfoundland and Labrador",1909
"1987-10-01 00:00:00","Prince Edward Island",454
"1987-10-01 00:00:00","Nova Scotia",2814
"1987-10-01 00:00:00","New Brunswick",2294
"1987-10-01 00:00:00",Quebec,19828
"1987-10-01 00:00:00",Ontario,32454
"1987-10-01 00:00:00",Manitoba,4008
"1987-10-01 00:00:00",Saskatchewan,3949
"1987-10-01 00:00:00",Alberta,9917
"1987-10-01 00:00:00","British Columbia",9949
"1987-10-01 00:00:00",Yukon,111
"1987-10-01 00:00:00","Northwest Territories including Nunavut",383
"1988-01-01 00:00:00",Canada,90096
"1988-01-01 00:00:00","Newfoundland and Labrador",1769
"1988-01-01 00:00:00","Prince Edward Island",453
"1988-01-01 00:00:00","Nova Scotia",2930
"1988-01-01 00:00:00","New Brunswick",2306
"1988-01-01 00:00:00",Quebec,20696
"1988-01-01 00:00:00",Ontario,32797
"1988-01-01 00:00:00",Manitoba,4107
"1988-01-01 00:00:00",Saskatchewan,4052
"1988-01-01 00:00:00",Alberta,10142
"1988-01-01 00:00:00","British Columbia",10303
"1988-01-01 00:00:00",Yukon,125
"1988-01-01 00:00:00","Northwest Territories including Nunavut",416
"1988-04-01 00:00:00",Canada,97654
"1988-04-01 00:00:00","Newfoundland and Labrador",1970
"1988-04-01 00:00:00","Prince Edward Island",478
"1988-04-01 00:00:00","Nova Scotia",3189
"1988-04-01 00:00:00","New Brunswick",2420
"1988-04-01 00:00:00",Quebec,22521
"1988-04-01 00:00:00",Ontario,35918
"1988-04-01 00:00:00",Manitoba,4500
"1988-04-01 00:00:00",Saskatchewan,4407
"1988-04-01 00:00:00",Alberta,10754
"1988-04-01 00:00:00","British Columbia",10982
"1988-04-01 00:00:00",Yukon,141
"1988-04-01 00:00:00","Northwest Territories including Nunavut",374
"1988-07-01 00:00:00",Canada,98024
"1988-07-01 00:00:00","Newfoundland and Labrador",1944
"1988-07-01 00:00:00","Prince Edward Island",503
"1988-07-01 00:00:00","Nova Scotia",3109
"1988-07-01 00:00:00","New Brunswick",2546
"1988-07-01 00:00:00",Quebec,22363
"1988-07-01 00:00:00",Ontario,36228
"1988-07-01 00:00:00",Manitoba,4290
"1988-07-01 00:00:00",Saskatchewan,4361
"1988-07-01 00:00:00",Alberta,10946
"1988-07-01 00:00:00","British Columbia",11190
"1988-07-01 00:00:00",Yukon,122
"1988-07-01 00:00:00","Northwest Territories including Nunavut",422
"1988-10-01 00:00:00",Canada,91021
"1988-10-01 00:00:00","Newfoundland and Labrador",1804
"1988-10-01 00:00:00","Prince Edward Island",543
"1988-10-01 00:00:00","Nova Scotia",2954
"1988-10-01 00:00:00","New Brunswick",2345
"1988-10-01 00:00:00",Quebec,21032
"1988-10-01 00:00:00",Ontario,33123
"1988-10-01 00:00:00",Manitoba,4133
"1988-10-01 00:00:00",Saskatchewan,3943
"1988-10-01 00:00:00",Alberta,10213
"1988-10-01 00:00:00","British Columbia",10455
"1988-10-01 00:00:00",Yukon,133
"1988-10-01 00:00:00","Northwest Territories including Nunavut",343
"1989-01-01 00:00:00",Canada,92978
"1989-01-01 00:00:00","Newfoundland and Labrador",1665
"1989-01-01 00:00:00","Prince Edward Island",434
"1989-01-01 00:00:00","Nova Scotia",3007
"1989-01-01 00:00:00","New Brunswick",2276
"1989-01-01 00:00:00",Quebec,21844
"1989-01-01 00:00:00",Ontario,34149
"1989-01-01 00:00:00",Manitoba,4195
"1989-01-01 00:00:00",Saskatchewan,4104
"1989-01-01 00:00:00",Alberta,10457
"1989-01-01 00:00:00","British Columbia",10374
"1989-01-01 00:00:00",Yukon,108
"1989-01-01 00:00:00","Northwest Territories including Nunavut",365
"1989-04-01 00:00:00",Canada,102012
"1989-04-01 00:00:00","Newfoundland and Labrador",1983
"1989-04-01 00:00:00","Prince Edward Island",504
"1989-04-01 00:00:00","Nova Scotia",3193
"1989-04-01 00:00:00","New Brunswick",2433
"1989-04-01 00:00:00",Quebec,24169
"1989-04-01 00:00:00",Ontario,37308
"1989-04-01 00:00:00",Manitoba,4531
"1989-04-01 00:00:00",Saskatchewan,4364
"1989-04-01 00:00:00",Alberta,11490
"1989-04-01 00:00:00","British Columbia",11544
"1989-04-01 00:00:00",Yukon,127
"1989-04-01 00:00:00","Northwest Territories including Nunavut",366
"1989-07-01 00:00:00",Canada,102100
"1989-07-01 00:00:00","Newfoundland and Labrador",2091
"1989-07-01 00:00:00","Prince Edward Island",546
"1989-07-01 00:00:00","Nova Scotia",3257
"1989-07-01 00:00:00","New Brunswick",2476
"1989-07-01 00:00:00",Quebec,24094
"1989-07-01 00:00:00",Ontario,38204
"1989-07-01 00:00:00",Manitoba,4453
"1989-07-01 00:00:00",Saskatchewan,4243
"1989-07-01 00:00:00",Alberta,11093
"1989-07-01 00:00:00","British Columbia",11115
"1989-07-01 00:00:00",Yukon,138
"1989-07-01 00:00:00","Northwest Territories including Nunavut",390
"1989-10-01 00:00:00",Canada,95571
"1989-10-01 00:00:00","Newfoundland and Labrador",2023
"1989-10-01 00:00:00","Prince Edward Island",453
"1989-10-01 00:00:00","Nova Scotia",3076
"1989-10-01 00:00:00","New Brunswick",2482
"1989-10-01 00:00:00",Quebec,22266
"1989-10-01 00:00:00",Ontario,35677
"1989-10-01 00:00:00",Manitoba,4142
"1989-10-01 00:00:00",Saskatchewan,3940
"1989-10-01 00:00:00",Alberta,10311
"1989-10-01 00:00:00","British Columbia",10736
"1989-10-01 00:00:00",Yukon,107
"1989-10-01 00:00:00","Northwest Territories including Nunavut",358
"1990-01-01 00:00:00",Canada,98530
"1990-01-01 00:00:00","Newfoundland and Labrador",1895
"1990-01-01 00:00:00","Prince Edward Island",498
"1990-01-01 00:00:00","Nova Scotia",3148
"1990-01-01 00:00:00","New Brunswick",2316
"1990-01-01 00:00:00",Quebec,23404
"1990-01-01 00:00:00",Ontario,36306
"1990-01-01 00:00:00",Manitoba,4322
"1990-01-01 00:00:00",Saskatchewan,4093
"1990-01-01 00:00:00",Alberta,10766
"1990-01-01 00:00:00","British Columbia",11258
"1990-01-01 00:00:00",Yukon,131
"1990-01-01 00:00:00","Northwest Territories including Nunavut",393
"1990-04-01 00:00:00",Canada,107079
"1990-04-01 00:00:00","Newfoundland and Labrador",1987
"1990-04-01 00:00:00","Prince Edward Island",531
"1990-04-01 00:00:00","Nova Scotia",3375
"1990-04-01 00:00:00","New Brunswick",2634
"1990-04-01 00:00:00",Quebec,25909
"1990-04-01 00:00:00",Ontario,39900
"1990-04-01 00:00:00",Manitoba,4459
"1990-04-01 00:00:00",Saskatchewan,4223
"1990-04-01 00:00:00",Alberta,11394
"1990-04-01 00:00:00","British Columbia",12103
"1990-04-01 00:00:00",Yukon,133
"1990-04-01 00:00:00","Northwest Territories including Nunavut",431
"1990-07-01 00:00:00",Canada,104624
"1990-07-01 00:00:00","Newfoundland and Labrador",1917
"1990-07-01 00:00:00","Prince Edward Island",458
"1990-07-01 00:00:00","Nova Scotia",3339
"1990-07-01 00:00:00","New Brunswick",2572
"1990-07-01 00:00:00",Quebec,25451
"1990-07-01 00:00:00",Ontario,39311
"1990-07-01 00:00:00",Manitoba,4495
"1990-07-01 00:00:00",Saskatchewan,4095
"1990-07-01 00:00:00",Alberta,10861
"1990-07-01 00:00:00","British Columbia",11545
"1990-07-01 00:00:00",Yukon,167
"1990-07-01 00:00:00","Northwest Territories including Nunavut",413
"1990-10-01 00:00:00",Canada,95253
"1990-10-01 00:00:00","Newfoundland and Labrador",1805
"1990-10-01 00:00:00","Prince Edward Island",527
"1990-10-01 00:00:00","Nova Scotia",3008
"1990-10-01 00:00:00","New Brunswick",2302
"1990-10-01 00:00:00",Quebec,23284
"1990-10-01 00:00:00",Ontario,35406
"1990-10-01 00:00:00",Manitoba,4076
"1990-10-01 00:00:00",Saskatchewan,3679
"1990-10-01 00:00:00",Alberta,9983
"1990-10-01 00:00:00","British Columbia",10711
"1990-10-01 00:00:00",Yukon,125
"1990-10-01 00:00:00","Northwest Territories including Nunavut",347
"1991-01-01 00:00:00",Canada,97191
"1991-01-01 00:00:00","Newfoundland and Labrador",1787
