ref_date,region,destination,num_people,region_pop,percent_of_region_pop,destination_pop,percent_of_destination_pop
"1979-01-01 00:00:00","Saskatchewan, province of origin","Manitoba, province of destination",547,955552,0.0572,1037449,0.0527
"1979-01-01 00:00:00","Saskatchewan, province of origin","New Brunswick, province of destination",14,955552,0.0015,700237,0.0020
"1979-01-01 00:00:00","Saskatchewan, province of origin","Newfoundland and Labrador, province of destination",12,955552,0.0013,568329,0.0021
"1979-01-01 00:00:00","Saskatchewan, province of origin","Northwest Territories including Nunavut, province of destination",44,955552,0.0046,45446,0.0968
"1979-01-01 00:00:00","Saskatchewan, province of origin","Nova Scotia, province of destination",64,955552,0.0067,847511,0.0076
"1979-01-01 00:00:00","Saskatchewan, province of origin","Ontario, province of destination",469,955552,0.0491,8619239,0.0054
"1979-01-01 00:00:00","Saskatchewan, province of origin","Prince Edward Island, province of destination",9,955552,0.0009,122104,0.0074
"1979-01-01 00:00:00","Saskatchewan, province of origin","Quebec, province of destination",67,955552,0.0070,6446529,0.0010
"1979-01-01 00:00:00","Saskatchewan, province of origin","Yukon, province of destination",30,955552,0.0031,22845,0.1313
"1979-01-01 00:00:00","Yukon, province of origin","Alberta, province of destination",136,22845,0.5953,2064776,0.0066
"1979-01-01 00:00:00","Yukon, province of origin","British Columbia, province of destination",249,22845,1.0900,2641872,0.0094
"1979-01-01 00:00:00","Yukon, province of origin","Manitoba, province of destination",10,22845,0.0438,1037449,0.0010
"1979-01-01 00:00:00","Yukon, province of origin","New Brunswick, province of destination",3,22845,0.0131,700237,0.0004
"1979-01-01 00:00:00","Yukon, province of origin","Newfoundland and Labrador, province of destination",6,22845,0.0263,568329,0.0011
"1979-01-01 00:00:00","Yukon, province of origin","Northwest Territories including Nunavut, province of destination",61,22845,0.2670,45446,0.1342
"1979-01-01 00:00:00","Yukon, province of origin","Nova Scotia, province of destination",4,22845,0.0175,847511,0.0005
"1979-01-01 00:00:00","Yukon, province of origin","Ontario, province of destination",38,22845,0.1663,8619239,0.0004
"1979-01-01 00:00:00","Yukon, province of origin","Prince Edward Island, province of destination",0,22845,0.0000,122104,0.0000
"1979-01-01 00:00:00","Yukon, province of origin","Quebec, province of destination",3,22845,0.0131,6446529,0.0000
"1979-01-01 00:00:00","Yukon, province of origin","Saskatchewan, province of destination",15,22845,0.0657,955552,0.0016
"1979-04-01 00:00:00","Alberta, province of origin","British Columbia, province of destination",5910,2079840,0.2842,2650940,0.2229
"1979-04-01 00:00:00","Alberta, province of origin","Manitoba, province of destination",751,2079840,0.0361,1037417,0.0724
"1979-04-01 00:00:00","Alberta, province of origin","New Brunswick, province of destination",284,2079840,0.0137,701261,0.0405
"1979-04-01 00:00:00","Alberta, province of origin","Newfoundland and Labrador, province of destination",185,2079840,0.0089,569012,0.0325
"1979-04-01 00:00:00","Alberta, province of origin","Northwest Territories including Nunavut, province of destination",197,2079840,0.0095,45547,0.4325
"1979-04-01 00:00:00","Alberta, province of origin","Nova Scotia, province of destination",458,2079840,0.0220,848272,0.0540
"1979-04-01 00:00:00","Alberta, province of origin","Ontario, province of destination",2802,2079840,0.1347,8638099,0.0324
"1979-04-01 00:00:00","Alberta, province of origin","Prince Edward Island, province of destination",99,2079840,0.0048,122277,0.0810
"1979-04-01 00:00:00","Alberta, province of origin","Quebec, province of destination",491,2079840,0.0236,6455295,0.0076
"1979-04-01 00:00:00","Alberta, province of origin","Saskatchewan, province of destination",1688,2079840,0.0812,957375,0.1763
"1979-04-01 00:00:00","Alberta, province of origin","Yukon, province of destination",119,2079840,0.0057,22845,0.5209
"1979-04-01 00:00:00","British Columbia, province of origin","Alberta, province of destination",4648,2650940,0.1753,2079840,0.2235
"1979-04-01 00:00:00","British Columbia, province of origin","Manitoba, province of destination",545,2650940,0.0206,1037417,0.0525
"1979-04-01 00:00:00","British Columbia, province of origin","New Brunswick, province of destination",201,2650940,0.0076,701261,0.0287
"1979-04-01 00:00:00","British Columbia, province of origin","Newfoundland and Labrador, province of destination",96,2650940,0.0036,569012,0.0169
"1979-04-01 00:00:00","British Columbia, province of origin","Northwest Territories including Nunavut, province of destination",150,2650940,0.0057,45547,0.3293
"1979-04-01 00:00:00","British Columbia, province of origin","Nova Scotia, province of destination",385,2650940,0.0145,848272,0.0454
"1979-04-01 00:00:00","British Columbia, province of origin","Ontario, province of destination",2650,2650940,0.1000,8638099,0.0307
"1979-04-01 00:00:00","British Columbia, province of origin","Prince Edward Island, province of destination",36,2650940,0.0014,122277,0.0294
"1979-04-01 00:00:00","British Columbia, province of origin","Quebec, province of destination",683,2650940,0.0258,6455295,0.0106
"1979-04-01 00:00:00","British Columbia, province of origin","Saskatchewan, province of destination",714,2650940,0.0269,957375,0.0746
"1979-04-01 00:00:00","British Columbia, province of origin","Yukon, province of destination",279,2650940,0.0105,22845,1.2213
"1979-04-01 00:00:00","Manitoba, province of origin","Alberta, province of destination",2085,1037417,0.2010,2079840,0.1002
"1979-04-01 00:00:00","Manitoba, province of origin","British Columbia, province of destination",1426,1037417,0.1375,2650940,0.0538
"1979-04-01 00:00:00","Manitoba, province of origin","New Brunswick, province of destination",88,1037417,0.0085,701261,0.0125
"1979-04-01 00:00:00","Manitoba, province of origin","Newfoundland and Labrador, province of destination",105,1037417,0.0101,569012,0.0185
"1979-04-01 00:00:00","Manitoba, province of origin","Northwest Territories including Nunavut, province of destination",125,1037417,0.0120,45547,0.2744
"1979-04-01 00:00:00","Manitoba, province of origin","Nova Scotia, province of destination",185,1037417,0.0178,848272,0.0218
"1979-04-01 00:00:00","Manitoba, province of origin","Ontario, province of destination",1500,1037417,0.1446,8638099,0.0174
"1979-04-01 00:00:00","Manitoba, province of origin","Prince Edward Island, province of destination",0,1037417,0.0000,122277,0.0000
"1979-04-01 00:00:00","Manitoba, province of origin","Quebec, province of destination",217,1037417,0.0209,6455295,0.0034
"1979-04-01 00:00:00","Manitoba, province of origin","Saskatchewan, province of destination",890,1037417,0.0858,957375,0.0930
"1979-04-01 00:00:00","Manitoba, province of origin","Yukon, province of destination",11,1037417,0.0011,22845,0.0482
"1979-04-01 00:00:00","New Brunswick, province of origin","Alberta, province of destination",348,701261,0.0496,2079840,0.0167
"1979-04-01 00:00:00","New Brunswick, province of origin","British Columbia, province of destination",272,701261,0.0388,2650940,0.0103
"1979-04-01 00:00:00","New Brunswick, province of origin","Manitoba, province of destination",134,701261,0.0191,1037417,0.0129
"1979-04-01 00:00:00","New Brunswick, province of origin","Newfoundland and Labrador, province of destination",139,701261,0.0198,569012,0.0244
"1979-04-01 00:00:00","New Brunswick, province of origin","Northwest Territories including Nunavut, province of destination",14,701261,0.0020,45547,0.0307
"1979-04-01 00:00:00","New Brunswick, province of origin","Nova Scotia, province of destination",537,701261,0.0766,848272,0.0633
"1979-04-01 00:00:00","New Brunswick, province of origin","Ontario, province of destination",1040,701261,0.1483,8638099,0.0120
"1979-04-01 00:00:00","New Brunswick, province of origin","Prince Edward Island, province of destination",110,701261,0.0157,122277,0.0900
"1979-04-01 00:00:00","New Brunswick, province of origin","Quebec, province of destination",542,701261,0.0773,6455295,0.0084
"1979-04-01 00:00:00","New Brunswick, province of origin","Saskatchewan, province of destination",71,701261,0.0101,957375,0.0074
"1979-04-01 00:00:00","New Brunswick, province of origin","Yukon, province of destination",0,701261,0.0000,22845,0.0000
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Alberta, province of destination",362,569012,0.0636,2079840,0.0174
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","British Columbia, province of destination",198,569012,0.0348,2650940,0.0075
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Manitoba, province of destination",94,569012,0.0165,1037417,0.0091
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","New Brunswick, province of destination",199,569012,0.0350,701261,0.0284
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Northwest Territories including Nunavut, province of destination",52,569012,0.0091,45547,0.1142
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Nova Scotia, province of destination",341,569012,0.0599,848272,0.0402
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Ontario, province of destination",900,569012,0.1582,8638099,0.0104
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Prince Edward Island, province of destination",24,569012,0.0042,122277,0.0196
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Quebec, province of destination",112,569012,0.0197,6455295,0.0017
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Saskatchewan, province of destination",25,569012,0.0044,957375,0.0026
"1979-04-01 00:00:00","Newfoundland and Labrador, province of origin","Yukon, province of destination",4,569012,0.0007,22845,0.0175
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Alberta, province of destination",404,45547,0.8870,2079840,0.0194
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","British Columbia, province of destination",201,45547,0.4413,2650940,0.0076
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Manitoba, province of destination",78,45547,0.1713,1037417,0.0075
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","New Brunswick, province of destination",23,45547,0.0505,701261,0.0033
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Newfoundland and Labrador, province of destination",32,45547,0.0703,569012,0.0056
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Nova Scotia, province of destination",31,45547,0.0681,848272,0.0037
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Ontario, province of destination",145,45547,0.3184,8638099,0.0017
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Prince Edward Island, province of destination",5,45547,0.0110,122277,0.0041
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Quebec, province of destination",47,45547,0.1032,6455295,0.0007
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Saskatchewan, province of destination",77,45547,0.1691,957375,0.0080
"1979-04-01 00:00:00","Northwest Territories including Nunavut, province of origin","Yukon, province of destination",77,45547,0.1691,22845,0.3371
"1979-04-01 00:00:00","Nova Scotia, province of origin","Alberta, province of destination",568,848272,0.0670,2079840,0.0273
"1979-04-01 00:00:00","Nova Scotia, province of origin","British Columbia, province of destination",601,848272,0.0708,2650940,0.0227
"1979-04-01 00:00:00","Nova Scotia, province of origin","Manitoba, province of destination",124,848272,0.0146,1037417,0.0120
"1979-04-01 00:00:00","Nova Scotia, province of origin","New Brunswick, province of destination",834,848272,0.0983,701261,0.1189
"1979-04-01 00:00:00","Nova Scotia, province of origin","Newfoundland and Labrador, province of destination",218,848272,0.0257,569012,0.0383
"1979-04-01 00:00:00","Nova Scotia, province of origin","Northwest Territories including Nunavut, province of destination",22,848272,0.0026,45547,0.0483
"1979-04-01 00:00:00","Nova Scotia, province of origin","Ontario, province of destination",1342,848272,0.1582,8638099,0.0155
"1979-04-01 00:00:00","Nova Scotia, province of origin","Prince Edward Island, province of destination",191,848272,0.0225,122277,0.1562
"1979-04-01 00:00:00","Nova Scotia, province of origin","Quebec, province of destination",275,848272,0.0324,6455295,0.0043
"1979-04-01 00:00:00","Nova Scotia, province of origin","Saskatchewan, province of destination",93,848272,0.0110,957375,0.0097
