city,geo_code,age,total_num,num_men,num_women,total_percent,percent_men,percent_women,total_pop
Toronto,535,"35 to 39 years",443940,214745,229195,7.2,7.1,7.2,6202220
Toronto,535,"30 to 34 years",467160,230895,236265,7.5,7.6,7.4,6202220
Toronto,535,"25 to 29 years",466530,236695,229835,7.5,7.8,7.2,6202220
Toronto,535,"20 to 24 years",418430,217205,201225,6.7,7.2,6.3,6202220
Toronto,535,"15 to 19 years",357165,184300,172865,5.8,6.1,5.4,6202220
Toronto,535,"15 to 64 years",4234530,2080315,2154215,68.3,68.8,67.8,6202220
Toronto,535,"10 to 14 years",349955,180125,169830,5.6,6,5.3,6202220
Toronto,535,"0 to 14 years",965050,495290,469760,15.6,16.4,14.8,6202220
Toronto,535,"5 to 9 years",325675,167010,158665,5.3,5.5,5,6202220
Trail,910,"Median age of the population",49,46,51,48.8,46.4,50.8,14265
Trail,910,"Average age of the population",46,45,47,46.2,45,47.4,14265
Trail,910,"100 years and over",5,0,5,0,0,0.1,14265
Trail,910,"95 to 99 years",30,10,25,0.2,0.1,0.3,14265
Trail,910,"90 to 94 years",135,60,80,0.9,0.9,1.1,14265
Trail,910,"85 to 89 years",305,115,190,2.1,1.6,2.6,14265
Trail,910,"85 years and over",475,180,300,3.3,2.6,4.1,14265
Trail,910,"80 to 84 years",450,195,255,3.2,2.8,3.5,14265
Trail,910,"75 to 79 years",615,295,320,4.3,4.2,4.4,14265
Trail,910,"70 to 74 years",990,455,535,6.9,6.5,7.4,14265
Trail,910,"65 to 69 years",1225,590,630,8.6,8.4,8.7,14265
Trail,910,"65 years and over",3750,1715,2040,26.3,24.4,28.1,14265
Trail,910,"60 to 64 years",1300,640,660,9.1,9.1,9.1,14265
Trail,910,"55 to 59 years",1035,480,550,7.3,6.8,7.6,14265
Trail,910,"50 to 54 years",845,415,430,5.9,5.9,5.9,14265
Trail,910,"45 to 49 years",760,380,380,5.3,5.4,5.2,14265
Trail,910,"40 to 44 years",755,385,370,5.3,5.5,5.1,14265
Trail,910,"35 to 39 years",890,450,440,6.2,6.4,6.1,14265
Trail,910,"30 to 34 years",780,390,390,5.5,5.6,5.4,14265
Trail,910,"25 to 29 years",865,470,395,6.1,6.7,5.4,14265
Trail,910,"20 to 24 years",675,355,310,4.7,5.1,4.3,14265
Trail,910,"15 to 19 years",645,325,320,4.5,4.6,4.4,14265
Trail,910,"15 to 64 years",8540,4295,4245,59.9,61.2,58.6,14265
Trail,910,"10 to 14 years",730,355,375,5.1,5.1,5.2,14265
Trail,910,"5 to 9 years",695,380,315,4.9,5.4,4.3,14265
Trail,910,"0 to 4 years",545,270,275,3.8,3.8,3.8,14265
Trail,910,"0 to 14 years",1975,1005,960,13.8,14.3,13.2,14265
Trois-Rivieres,442,"55 to 59 years",11815,5715,6100,7.3,7.3,7.4,161480
Trois-Rivieres,442,"Median age of the population",46,44,49,46.4,44.4,48.8,161480
Trois-Rivieres,442,"100 years and over",55,5,50,0,0,0.1,161480
Trois-Rivieres,442,"95 to 99 years",420,80,340,0.3,0.1,0.4,161480
Trois-Rivieres,442,"90 to 94 years",1745,535,1210,1.1,0.7,1.5,161480
Trois-Rivieres,442,"85 to 89 years",3280,1200,2085,2,1.5,2.5,161480
Trois-Rivieres,442,"85 years and over",5500,1820,3680,3.4,2.3,4.5,161480
Trois-Rivieres,442,"80 to 84 years",5165,2165,3000,3.2,2.7,3.6,161480
Trois-Rivieres,442,"75 to 79 years",7985,3635,4350,4.9,4.6,5.3,161480
Trois-Rivieres,442,"70 to 74 years",10630,5075,5545,6.6,6.4,6.7,161480
Trois-Rivieres,442,"65 to 69 years",12175,5815,6360,7.5,7.4,7.7,161480
Trois-Rivieres,442,"65 years and over",41445,18515,22935,25.7,23.5,27.7,161480
Trois-Rivieres,442,"60 to 64 years",13140,6320,6815,8.1,8,8.2,161480
Trois-Rivieres,442,"0 to 14 years",23515,12130,11385,14.6,15.4,13.8,161480
Trois-Rivieres,442,"0 to 4 years",7210,3705,3505,4.5,4.7,4.2,161480
Trois-Rivieres,442,"5 to 9 years",8035,4150,3895,5,5.3,4.7,161480
Trois-Rivieres,442,"10 to 14 years",8270,4280,3990,5.1,5.4,4.8,161480
Trois-Rivieres,442,"15 to 64 years",96520,48165,48365,59.8,61.1,58.5,161480
Trois-Rivieres,442,"15 to 19 years",7550,3855,3690,4.7,4.9,4.5,161480
Trois-Rivieres,442,"20 to 24 years",8940,4510,4425,5.5,5.7,5.4,161480
Trois-Rivieres,442,"25 to 29 years",9705,4980,4730,6,6.3,5.7,161480
Trois-Rivieres,442,"30 to 34 years",9005,4570,4435,5.6,5.8,5.4,161480
Trois-Rivieres,442,"35 to 39 years",9485,4790,4700,5.9,6.1,5.7,161480
Trois-Rivieres,442,"40 to 44 years",9810,4970,4835,6.1,6.3,5.8,161480
Trois-Rivieres,442,"45 to 49 years",8240,4115,4115,5.1,5.2,5,161480
Trois-Rivieres,442,"50 to 54 years",8835,4330,4505,5.5,5.5,5.4,161480
Trois-Rivieres,442,"Average age of the population",45,44,47,45.4,44,46.7,161480
Truro,215,"55 to 59 years",3760,1820,1935,8.1,8.2,8.1,46160
Truro,215,"50 to 54 years",3095,1490,1600,6.7,6.7,6.7,46160
Truro,215,"Median age of the population",48,47,49,47.6,46.8,48.8,46160
Truro,215,"Average age of the population",45,44,46,45.2,44.2,46.1,46160
Truro,215,"100 years and over",15,0,15,0,0,0.1,46160
Truro,215,"95 to 99 years",90,20,70,0.2,0.1,0.3,46160
Truro,215,"90 to 94 years",380,135,250,0.8,0.6,1,46160
Truro,215,"85 to 89 years",835,360,475,1.8,1.6,2,46160
Truro,215,"85 years and over",1320,515,810,2.9,2.3,3.4,46160
Truro,215,"80 to 84 years",1415,595,820,3.1,2.7,3.4,46160
Truro,215,"75 to 79 years",2110,995,1115,4.6,4.5,4.7,46160
Truro,215,"70 to 74 years",2930,1405,1520,6.3,6.3,6.4,46160
Truro,215,"65 to 69 years",3350,1605,1735,7.3,7.2,7.3,46160
Truro,215,"65 years and over",11125,5115,6005,24.1,23,25.1,46160
Truro,215,"60 to 64 years",3725,1770,1955,8.1,8,8.2,46160
Truro,215,"45 to 49 years",2860,1350,1510,6.2,6.1,6.3,46160
Truro,215,"40 to 44 years",2515,1160,1355,5.4,5.2,5.7,46160
Truro,215,"35 to 39 years",2555,1205,1355,5.5,5.4,5.7,46160
Truro,215,"30 to 34 years",2515,1195,1320,5.4,5.4,5.5,46160
Truro,215,"25 to 29 years",2550,1255,1290,5.5,5.6,5.4,46160
Truro,215,"20 to 24 years",2430,1260,1175,5.3,5.7,4.9,46160
Truro,215,"15 to 19 years",2360,1180,1185,5.1,5.3,5,46160
Truro,215,"15 to 64 years",28365,13685,14675,61.5,61.5,61.4,46160
Truro,215,"10 to 14 years",2495,1295,1205,5.4,5.8,5,46160
Truro,215,"5 to 9 years",2250,1140,1110,4.9,5.1,4.6,46160
Truro,215,"0 to 4 years",1925,1010,910,4.2,4.5,3.8,46160
Truro,215,"0 to 14 years",6670,3450,3220,14.5,15.5,13.5,46160
Val-d'Or,480,"Median age of the population",42,41,43,42.4,41.2,43.2,34040
Val-d'Or,480,"Average age of the population",42,41,43,41.8,41.2,42.5,34040
Val-d'Or,480,"100 years and over",10,0,5,0,0,0,34040
Val-d'Or,480,"95 to 99 years",40,10,30,0.1,0.1,0.2,34040
Val-d'Or,480,"90 to 94 years",175,55,120,0.5,0.3,0.7,34040
Val-d'Or,480,"85 to 89 years",440,180,265,1.3,1,1.6,34040
Val-d'Or,480,"85 years and over",660,245,410,1.9,1.4,2.4,34040
Val-d'Or,480,"80 to 84 years",740,335,410,2.2,1.9,2.4,34040
Val-d'Or,480,"75 to 79 years",1215,585,630,3.6,3.4,3.8,34040
Val-d'Or,480,"70 to 74 years",1725,855,875,5.1,5,5.2,34040
Val-d'Or,480,"65 to 69 years",2190,1110,1080,6.4,6.4,6.4,34040
Val-d'Or,480,"65 years and over",6530,3125,3405,19.2,18.1,20.3,34040
Val-d'Or,480,"60 to 64 years",2745,1375,1370,8.1,8,8.2,34040
Val-d'Or,480,"55 to 59 years",2610,1345,1270,7.7,7.8,7.6,34040
Val-d'Or,480,"50 to 54 years",2015,1000,1015,5.9,5.8,6,34040
Val-d'Or,480,"45 to 49 years",1985,1035,950,5.8,6,5.7,34040
Val-d'Or,480,"40 to 44 years",2075,1040,1030,6.1,6,6.1,34040
Val-d'Or,480,"35 to 39 years",2135,1135,995,6.3,6.6,5.9,34040
Val-d'Or,480,"30 to 34 years",2270,1175,1095,6.7,6.8,6.5,34040
Val-d'Or,480,"25 to 29 years",2105,1050,1060,6.2,6.1,6.3,34040
Val-d'Or,480,"20 to 24 years",1770,940,830,5.2,5.4,4.9,34040
Val-d'Or,480,"15 to 19 years",1705,910,795,5,5.3,4.7,34040
Val-d'Or,480,"15 to 64 years",21420,11000,10420,62.9,63.8,62.1,34040
Val-d'Or,480,"10 to 14 years",2090,1115,975,6.1,6.5,5.8,34040
Val-d'Or,480,"5 to 9 years",1970,965,1005,5.8,5.6,6,34040
Val-d'Or,480,"0 to 4 years",2025,1045,985,5.9,6.1,5.9,34040
Val-d'Or,480,"0 to 14 years",6090,3120,2965,17.9,18.1,17.7,34040
Vancouver,933,"0 to 14 years",372050,192225,179815,14.1,14.9,13.3,2642825
Vancouver,933,"0 to 4 years",114775,58780,56000,4.3,4.5,4.2,2642825
Vancouver,933,"5 to 9 years",125290,65020,60275,4.7,5,4.5,2642825
Vancouver,933,"10 to 14 years",131975,68430,63550,5,5.3,4.7,2642825
Vancouver,933,"15 to 64 years",1809985,891130,918860,68.5,68.8,68.1,2642825
Vancouver,933,"15 to 19 years",137415,70955,66455,5.2,5.5,4.9,2642825
Vancouver,933,"20 to 24 years",174255,89245,85010,6.6,6.9,6.3,2642825
Vancouver,933,"25 to 29 years",201270,101265,100000,7.6,7.8,7.4,2642825
Vancouver,933,"30 to 34 years",210035,104750,105285,7.9,8.1,7.8,2642825
Vancouver,933,"35 to 39 years",199405,98575,100830,7.5,7.6,7.5,2642825
Vancouver,933,"40 to 44 years",178110,86165,91940,6.7,6.7,6.8,2642825
Vancouver,933,"45 to 49 years",172885,81615,91270,6.5,6.3,6.8,2642825
Vancouver,933,"50 to 54 years",183290,87530,95760,6.9,6.8,7.1,2642825
Vancouver,933,"55 to 59 years",184880,90050,94830,7,7,7,2642825
Vancouver,933,"60 to 64 years",168455,80970,87480,6.4,6.3,6.5,2642825
Vancouver,933,"65 years and over",460790,211070,249730,17.4,16.3,18.5,2642825
Vancouver,933,"65 to 69 years",144285,68715,75570,5.5,5.3,5.6,2642825
Vancouver,933,"70 to 74 years",121230,56855,64370,4.6,4.4,4.8,2642825
Vancouver,933,"75 to 79 years",80025,37020,43015,3,2.9,3.2,2642825
Vancouver,933,"80 to 84 years",56105,24940,31165,2.1,1.9,2.3,2642825
Vancouver,933,"85 years and over",59145,23540,35605,2.2,1.8,2.6,2642825
Vancouver,933,"85 to 89 years",35605,15280,20320,1.3,1.2,1.5,2642825
Vancouver,933,"90 to 94 years",17875,6675,11200,0.7,0.5,0.8,2642825
Vancouver,933,"95 to 99 years",4850,1410,3440,0.2,0.1,0.3,2642825
Vancouver,933,"100 years and over",820,175,645,0,0,0,2642825
Vancouver,933,"Average age of the population",42,41,43,41.7,40.8,42.6,2642825
Vancouver,933,"Median age of the population",41,40,42,40.8,39.6,42,2642825
Vernon,918,"Median age of the population",50,49,52,50,48.8,52,67075
Vernon,918,"0 to 14 years",9240,4720,4525,13.8,14.5,13.1,67075
Vernon,918,"0 to 4 years",2555,1315,1240,3.8,4.1,3.6,67075
Vernon,918,"5 to 9 years",3265,1665,1600,4.9,5.1,4.6,67075
Vernon,918,"10 to 14 years",3425,1740,1685,5.1,5.4,4.9,67075
Vernon,918,"15 to 64 years",39140,19190,19960,58.3,59.1,57.6,67075
Vernon,918,"15 to 19 years",3195,1605,1595,4.8,4.9,4.6,67075
Vernon,918,"20 to 24 years",2865,1515,1350,4.3,4.7,3.9,67075
Vernon,918,"25 to 29 years",3105,1605,1505,4.6,4.9,4.3,67075
Vernon,918,"30 to 34 years",3555,1790,1760,5.3,5.5,5.1,67075
Vernon,918,"35 to 39 years",3845,1865,1980,5.7,5.7,5.7,67075
Vernon,918,"40 to 44 years",3790,1825,1970,5.6,5.6,5.7,67075
Vernon,918,"45 to 49 years",3785,1855,1930,5.6,5.7,5.6,67075
Vernon,918,"50 to 54 years",4005,1965,2040,6,6.1,5.9,67075
Vernon,918,"55 to 59 years",5210,2420,2790,7.8,7.5,8.1,67075
Vernon,918,"60 to 64 years",5790,2745,3040,8.6,8.5,8.8,67075
Vernon,918,"65 years and over",18695,8545,10150,27.9,26.3,29.3,67075
Vernon,918,"65 to 69 years",5425,2480,2950,8.1,7.6,8.5,67075
Vernon,918,"70 to 74 years",4825,2295,2530,7.2,7.1,7.3,67075
Vernon,918,"75 to 79 years",3390,1595,1795,5.1,4.9,5.2,67075
Vernon,918,"80 to 84 years",2430,1145,1290,3.6,3.5,3.7,67075
Vernon,918,"85 years and over",2620,1035,1585,3.9,3.2,4.6,67075
Vernon,918,"85 to 89 years",1465,650,815,2.2,2,2.4,67075
Vernon,918,"90 to 94 years",925,310,625,1.4,1,1.8,67075
Vernon,918,"95 to 99 years",200,80,120,0.3,0.2,0.3,67075
Vernon,918,"100 years and over",35,0,30,0.1,0,0.1,67075
Vernon,918,"Average age of the population",47,46,48,47.2,46.1,48.3,67075
Victoria,935,"Median age of the population",45,43,46,44.8,43.2,46.4,397235
Victoria,935,"100 years and over",140,30,110,0,0,0.1,397235
Victoria,935,"0 to 14 years",50495,25765,24730,12.7,13.4,12.1,397235
Victoria,935,"0 to 4 years",15140,7715,7430,3.8,4,3.6,397235
Victoria,935,"5 to 9 years",17725,8995,8735,4.5,4.7,4.3,397235
Victoria,935,"10 to 14 years",17625,9060,8570,4.4,4.7,4.2,397235
Victoria,935,"15 to 64 years",253830,124565,129265,63.9,64.8,63,397235
Victoria,935,"15 to 19 years",18365,9355,9010,4.6,4.9,4.4,397235
Victoria,935,"20 to 24 years",23805,11760,12050,6,6.1,5.9,397235
Victoria,935,"25 to 29 years",26575,13420,13155,6.7,7,6.4,397235
Victoria,935,"30 to 34 years",27615,13745,13870,7,7.2,6.8,397235
Victoria,935,"35 to 39 years",27585,13750,13835,6.9,7.2,6.7,397235
Victoria,935,"40 to 44 years",25290,12540,12745,6.4,6.5,6.2,397235
Victoria,935,"45 to 49 years",23615,11460,12155,5.9,6,5.9,397235
Victoria,935,"50 to 54 years",25090,12160,12930,6.3,6.3,6.3,397235
Victoria,935,"Average age of the population",45,44,46,44.8,43.7,45.8,397235
Victoria,935,"55 to 59 years",27400,13110,14295,6.9,6.8,7,397235
Victoria,935,"60 to 64 years",28490,13265,15230,7.2,6.9,7.4,397235
Victoria,935,"65 years and over",92910,41755,51155,23.4,21.7,24.9,397235
Victoria,935,"65 to 69 years",27680,12705,14975,7,6.6,7.3,397235
Victoria,935,"70 to 74 years",25040,11630,13410,6.3,6.1,6.5,397235
Victoria,935,"75 to 79 years",16855,7845,9010,4.2,4.1,4.4,397235
Victoria,935,"80 to 84 years",10875,4825,6050,2.7,2.5,2.9,397235
Victoria,935,"85 years and over",12465,4755,7715,3.1,2.5,3.8,397235
Victoria,935,"85 to 89 years",7005,2925,4080,1.8,1.5,2,397235
Victoria,935,"90 to 94 years",4095,1405,2695,1,0.7,1.3,397235
Victoria,935,"95 to 99 years",1220,390,835,0.3,0.2,0.4,397235
Victoriaville,440,"65 years and over",14135,6235,7895,26.7,24.2,29.1,52935
Victoriaville,440,"5 to 9 years",2890,1495,1385,5.5,5.8,5.1,52935
Victoriaville,440,"10 to 14 years",3025,1570,1455,5.7,6.1,5.4,52935
Victoriaville,440,"15 to 64 years",30340,15140,15200,57.3,58.7,56,52935
Victoriaville,440,"15 to 19 years",2705,1355,1345,5.1,5.3,5,52935
Victoriaville,440,"20 to 24 years",2475,1305,1165,4.7,5.1,4.3,52935
Victoriaville,440,"25 to 29 years",2580,1335,1245,4.9,5.2,4.6,52935
Victoriaville,440,"30 to 34 years",2740,1395,1345,5.2,5.4,5,52935
Victoriaville,440,"35 to 39 years",3135,1540,1585,5.9,6,5.8,52935
Victoriaville,440,"40 to 44 years",3295,1700,1595,6.2,6.6,5.9,52935
Victoriaville,440,"45 to 49 years",2895,1420,1470,5.5,5.5,5.4,52935
Victoriaville,440,"50 to 54 years",2835,1355,1480,5.4,5.3,5.5,52935
Victoriaville,440,"55 to 59 years",3720,1825,1890,7,7.1,7,52935
Victoriaville,440,"0 to 14 years",8460,4410,4045,16,17.1,14.9,52935
Victoriaville,440,"0 to 4 years",2550,1345,1205,4.8,5.2,4.4,52935
Victoriaville,440,"65 to 69 years",4020,1895,2125,7.6,7.3,7.8,52935
Victoriaville,440,"70 to 74 years",3505,1620,1885,6.6,6.3,6.9,52935
Victoriaville,440,"75 to 79 years",2745,1235,1510,5.2,4.8,5.6,52935
Victoriaville,440,"80 to 84 years",1870,750,1120,3.5,2.9,4.1,52935
Victoriaville,440,"85 years and over",2005,735,1260,3.8,2.8,4.6,52935
Victoriaville,440,"85 to 89 years",1255,495,760,2.4,1.9,2.8,52935
Victoriaville,440,"90 to 94 years",590,210,375,1.1,0.8,1.4,52935
Victoriaville,440,"95 to 99 years",150,35,115,0.3,0.1,0.4,52935
Victoriaville,440,"100 years and over",10,5,10,0,0,0,52935
Victoriaville,440,"Average age of the population",45,44,47,45.4,43.8,46.9,52935
Victoriaville,440,"Median age of the population",47,44,49,46.8,44.4,49.2,52935
Victoriaville,440,"60 to 64 years",3975,1900,2075,7.5,7.4,7.6,52935
"Wasaga Beach",565,"Median age of the population",56,55,57,56.4,55.2,57.2,24855
"Wasaga Beach",565,"0 to 14 years",2905,1485,1420,11.7,12.3,11.1,24855
"Wasaga Beach",565,"0 to 4 years",865,440,425,3.5,3.6,3.3,24855
"Wasaga Beach",565,"5 to 9 years",950,500,450,3.8,4.1,3.5,24855
"Wasaga Beach",565,"10 to 14 years",1095,545,550,4.4,4.5,4.3,24855
"Wasaga Beach",565,"15 to 64 years",13340,6565,6775,53.7,54.2,53.1,24855
"Wasaga Beach",565,"15 to 19 years",985,520,465,4,4.3,3.6,24855
"Wasaga Beach",565,"20 to 24 years",920,475,445,3.7,3.9,3.5,24855
"Wasaga Beach",565,"25 to 29 years",1050,550,500,4.2,4.5,3.9,24855
"Wasaga Beach",565,"30 to 34 years",1080,565,515,4.3,4.7,4,24855
"Wasaga Beach",565,"35 to 39 years",1215,590,625,4.9,4.9,4.9,24855
"Wasaga Beach",565,"40 to 44 years",1170,590,580,4.7,4.9,4.5,24855
"Wasaga Beach",565,"45 to 49 years",1200,585,605,4.8,4.8,4.7,24855
"Wasaga Beach",565,"50 to 54 years",1410,660,755,5.7,5.5,5.9,24855
"Wasaga Beach",565,"55 to 59 years",2025,960,1065,8.1,7.9,8.3,24855
"Wasaga Beach",565,"60 to 64 years",2280,1070,1215,9.2,8.8,9.5,24855
"Wasaga Beach",565,"65 years and over",8610,4060,4560,34.6,33.5,35.8,24855
"Wasaga Beach",565,"65 to 69 years",2535,1145,1390,10.2,9.5,10.9,24855
"Wasaga Beach",565,"70 to 74 years",2525,1190,1335,10.2,9.8,10.5,24855
"Wasaga Beach",565,"75 to 79 years",1755,875,885,7.1,7.2,6.9,24855
"Wasaga Beach",565,"80 to 84 years",1015,480,535,4.1,4,4.2,24855
"Wasaga Beach",565,"85 years and over",785,370,415,3.2,3.1,3.3,24855
"Wasaga Beach",565,"85 to 89 years",555,280,275,2.2,2.3,2.2,24855
"Wasaga Beach",565,"90 to 94 years",205,85,115,0.8,0.7,0.9,24855
"Wasaga Beach",565,"95 to 99 years",30,5,25,0.1,0,0.2,24855
"Wasaga Beach",565,"100 years and over",5,0,5,0,0,0,24855
"Wasaga Beach",565,"Average age of the population",50,50,51,50.4,49.6,51.2,24855
Wetaskiwin,865,"Average age of the population",42,41,44,42.4,40.7,44.1,12590
Wetaskiwin,865,"Median age of the population",42,40,44,42.4,40.4,44.4,12590
Wetaskiwin,865,"100 years and over",5,0,5,0,0,0.1,12590
Wetaskiwin,865,"95 to 99 years",60,5,55,0.5,0.1,0.8,12590
Wetaskiwin,865,"90 to 94 years",120,40,75,1,0.7,1.2,12590
Wetaskiwin,865,"85 to 89 years",240,80,160,1.9,1.3,2.5,12590
Wetaskiwin,865,"85 years and over",425,125,295,3.4,2.1,4.5,12590
Wetaskiwin,865,"80 to 84 years",430,200,225,3.4,3.3,3.5,12590
Wetaskiwin,865,"75 to 79 years",520,235,285,4.1,3.9,4.4,12590
Wetaskiwin,865,"70 to 74 years",610,250,355,4.8,4.1,5.5,12590
Wetaskiwin,865,"65 to 69 years",720,345,380,5.7,5.7,5.8,12590
Wetaskiwin,865,"65 years and over",2705,1160,1545,21.5,19.1,23.7,12590
Wetaskiwin,865,"60 to 64 years",865,405,460,6.9,6.7,7.1,12590
Wetaskiwin,865,"55 to 59 years",850,400,450,6.7,6.6,6.9,12590
Wetaskiwin,865,"50 to 54 years",735,340,390,5.8,5.6,6,12590
Wetaskiwin,865,"45 to 49 years",730,355,380,5.8,5.8,5.8,12590
Wetaskiwin,865,"40 to 44 years",780,405,380,6.2,6.7,5.8,12590
Wetaskiwin,865,"35 to 39 years",765,365,405,6.1,6,6.2,12590
Wetaskiwin,865,"30 to 34 years",750,355,390,6,5.8,6,12590
Wetaskiwin,865,"25 to 29 years",645,350,295,5.1,5.8,4.5,12590
Wetaskiwin,865,"20 to 24 years",700,355,345,5.6,5.8,5.3,12590
Wetaskiwin,865,"15 to 19 years",775,405,365,6.2,6.7,5.6,12590
Wetaskiwin,865,"15 to 64 years",7595,3740,3850,60.3,61.5,59.1,12590
Wetaskiwin,865,"10 to 14 years",790,410,380,6.3,6.7,5.8,12590
Wetaskiwin,865,"5 to 9 years",790,405,380,6.3,6.7,5.8,12590
Wetaskiwin,865,"0 to 4 years",710,365,345,5.6,6,5.3,12590
Wetaskiwin,865,"0 to 14 years",2290,1180,1115,18.2,19.4,17.1,12590
Weyburn,755,"0 to 14 years",2330,1180,1145,19,19.8,18.2,12250
Weyburn,755,"Average age of the population",42,40,43,41.5,39.8,43.1,12250
Weyburn,755,"100 years and over",30,5,25,0.2,0.1,0.4,12250
Weyburn,755,"95 to 99 years",65,10,55,0.5,0.2,0.9,12250
Weyburn,755,"90 to 94 years",160,55,105,1.3,0.9,1.7,12250
Weyburn,755,"85 to 89 years",310,120,195,2.5,2,3.1,12250
Weyburn,755,"85 years and over",570,190,380,4.7,3.2,6,12250
Weyburn,755,"80 to 84 years",355,140,215,2.9,2.4,3.4,12250
Weyburn,755,"75 to 79 years",400,155,245,3.3,2.6,3.9,12250
Weyburn,755,"70 to 74 years",505,235,265,4.1,3.9,4.2,12250
Weyburn,755,"65 to 69 years",640,315,325,5.2,5.3,5.2,12250
Weyburn,755,"65 years and over",2470,1040,1430,20.2,17.5,22.7,12250
Weyburn,755,"60 to 64 years",740,355,385,6,6,6.1,12250
Weyburn,755,"55 to 59 years",775,390,385,6.3,6.6,6.1,12250
Weyburn,755,"50 to 54 years",670,330,340,5.5,5.5,5.4,12250
Weyburn,755,"45 to 49 years",735,365,365,6,6.1,5.8,12250
Weyburn,755,"40 to 44 years",755,385,370,6.2,6.5,5.9,12250
Weyburn,755,"35 to 39 years",890,440,450,7.3,7.4,7.1,12250
Weyburn,755,"30 to 34 years",835,395,440,6.8,6.6,7,12250
Weyburn,755,"25 to 29 years",620,315,305,5.1,5.3,4.8,12250
Weyburn,755,"20 to 24 years",665,350,315,5.4,5.9,5,12250
Weyburn,755,"15 to 19 years",770,395,375,6.3,6.6,6,12250
Weyburn,755,"15 to 64 years",7450,3725,3725,60.8,62.6,59.1,12250
Weyburn,755,"10 to 14 years",815,395,420,6.7,6.6,6.7,12250
Weyburn,755,"5 to 9 years",795,425,370,6.5,7.1,5.9,12250
Weyburn,755,"0 to 4 years",720,365,360,5.9,6.1,5.7,12250
Weyburn,755,"Median age of the population",40,39,42,40,38.8,41.6,12250
Whitehorse,990,"Median age of the population",38,38,39,38.4,38,38.8,31915
Whitehorse,990,"Average age of the population",39,39,40,39.2,38.9,39.6,31915
Whitehorse,990,"100 years and over",5,0,5,0,0,0,31915
Whitehorse,990,"95 to 99 years",20,10,10,0.1,0.1,0.1,31915
Whitehorse,990,"90 to 94 years",80,40,40,0.3,0.3,0.2,31915
Whitehorse,990,"85 to 89 years",210,90,120,0.7,0.6,0.7,31915
Whitehorse,990,"85 years and over",310,140,175,1,0.9,1.1,31915
Whitehorse,990,"80 to 84 years",385,195,190,1.2,1.2,1.2,31915
Whitehorse,990,"75 to 79 years",750,395,355,2.4,2.5,2.2,31915
Whitehorse,990,"70 to 74 years",1310,675,635,4.1,4.3,3.9,31915
Whitehorse,990,"65 to 69 years",1745,890,860,5.5,5.6,5.3,31915
Whitehorse,990,"65 years and over",4505,2295,2210,14.1,14.5,13.7,31915
Whitehorse,990,"60 to 64 years",2150,1050,1105,6.7,6.6,6.9,31915
Whitehorse,990,"55 to 59 years",2085,980,1100,6.5,6.2,6.8,31915
Whitehorse,990,"45 to 49 years",2140,980,1155,6.7,6.2,7.2,31915
Whitehorse,990,"40 to 44 years",2285,1095,1190,7.2,6.9,7.4,31915
Whitehorse,990,"35 to 39 years",2840,1370,1475,8.9,8.7,9.2,31915
Whitehorse,990,"30 to 34 years",2795,1365,1425,8.8,8.6,8.9,31915
Whitehorse,990,"25 to 29 years",2250,1100,1150,7.1,7,7.1,31915
Whitehorse,990,"20 to 24 years",1790,905,890,5.6,5.7,5.5,31915
Whitehorse,990,"15 to 19 years",1670,895,775,5.2,5.7,4.8,31915
Whitehorse,990,"15 to 64 years",21900,10660,11230,68.6,67.4,69.8,31915
Whitehorse,990,"10 to 14 years",1815,960,860,5.7,6.1,5.3,31915
Whitehorse,990,"5 to 9 years",1940,1025,905,6.1,6.5,5.6,31915
Whitehorse,990,"0 to 4 years",1755,880,875,5.5,5.6,5.4,31915
Whitehorse,990,"0 to 14 years",5510,2865,2645,17.3,18.1,16.4,31915
Whitehorse,990,"50 to 54 years",1885,925,960,5.9,5.8,6,31915
"Williams Lake",950,"60 to 64 years",1885,950,940,8,8,8,23600
"Williams Lake",950,"0 to 14 years",3970,2025,1945,16.8,17,16.6,23600
"Williams Lake",950,"0 to 4 years",1225,620,605,5.2,5.2,5.2,23600
"Williams Lake",950,"5 to 9 years",1360,700,655,5.8,5.9,5.6,23600
"Williams Lake",950,"10 to 14 years",1390,710,680,5.9,6,5.8,23600
