CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1610,    Mexico,,20,,15,,10,,0.5,,0.7,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1611,    United States of America,,145,,70,,70,,3.4,,3.3,,3.2,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1612,    Venezuela,95,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1613,    Other places of birth in Americas,,70,,25,,45,,1.6,,1.2,,2.1,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1614,  Europe,,395,,235,,165,,9.3,,11.2,,7.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1615,    France,,30,,15,,20,,0.7,,0.7,,0.9,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1616,    Germany,,30,,20,,10,,0.7,,1,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1617,    Ireland,96,55,,30,,25,,1.3,,1.4,,1.2,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1618,    Italy,,10,,10,,0,,0.2,,0.5,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1619,    Russian Federation,,25,,15,,15,,0.6,,0.7,,0.7,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1620,    Ukraine,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1621,    United Kingdom,87,125,,90,,35,,2.9,,4.3,,1.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1622,    Other places of birth in Europe,,105,,60,,45,,2.5,,2.9,,2.1,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1623,  Africa,,910,,490,,425,,21.3,,23.3,,19.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1624,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1625,    Burundi,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1626,    Cameroon,,10,,0,,10,,0.2,,0,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1627,"    Congo, Democratic Republic of the",,55,,25,,25,,1.3,,1.2,,1.2,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1628,    Cote d'Ivoire,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1629,    Egypt,,40,,25,,10,,0.9,,1.2,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1630,    Eritrea,,100,,60,,45,,2.3,,2.9,,2.1,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1631,    Ethiopia,,20,,0,,15,,0.5,,0,,0.7,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1632,    Morocco,,10,,0,,0,,0.2,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1633,    Nigeria,,300,,175,,120,,7,,8.3,,5.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1634,    Somalia,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1635,"    South Africa, Republic of",,65,,35,,25,,1.5,,1.7,,1.2,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1636,    Sudan,97,65,,35,,30,,1.5,,1.7,,1.4,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1637,    Tunisia,,35,,15,,25,,0.8,,0.7,,1.2,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1638,    Other places of birth in Africa,,210,,100,,115,,4.9,,4.8,,5.3,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1639,  Asia,,2520,,1170,,1345,,59,,55.7,,62,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1640,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1641,    Bangladesh,,80,,45,,35,,1.9,,2.1,,1.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1642,    China,90,200,,85,,115,,4.7,,4,,5.3,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1643,    Hong Kong,91,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1644,    India,,320,,200,,125,,7.5,,9.5,,5.8,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1645,    Iran,88,35,,20,,15,,0.8,,1,,0.7,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1646,    Iraq,,60,,20,,35,,1.4,,1,,1.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1647,    Israel,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1648,    Japan,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1649,    Jordan,,20,,15,,10,,0.5,,0.7,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1650,"    Korea, South",92,35,,0,,35,,0.8,,0,,1.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1651,    Lebanon,,55,,30,,20,,1.3,,1.4,,0.9,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1652,    Nepal,,0,,0,,0,,0,,0,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1653,    Pakistan,,100,,45,,55,,2.3,,2.1,,2.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1654,    Philippines,,940,,380,,555,,22,,18.1,,25.6,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1655,    Saudi Arabia,,25,,10,,15,,0.6,,0.5,,0.7,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1656,    Sri Lanka,,20,,15,,10,,0.5,,0.7,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1657,    Syria,89,400,,210,,190,,9.4,,10,,8.8,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1658,    Turkey,,30,,25,,0,,0.7,,1.2,,0,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1659,    United Arab Emirates,,35,,0,,25,,0.8,,0,,1.2,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1660,    Viet Nam,,35,,15,,20,,0.8,,0.7,,0.9,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1661,    Other places of birth in Asia,,105,,35,,65,,2.5,,1.7,,3,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1662,  Oceania and other,93,15,,0,,10,,0.4,,0,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1663,    Australia,,10,,0,,10,,0.2,,0,,0.5,
2021,2021A000210,10,Province,Newfoundland and Labrador,3.1,4.4,0,1664,    Other places of birth,98,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1545,  Americas,,1830,,830,,1000,,15.6,,14.5,,16.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1546,    Brazil,,85,,40,,50,,0.7,,0.7,,0.8,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1547,    Colombia,,40,,10,,30,,0.3,,0.2,,0.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1548,    El Salvador,,40,,20,,15,,0.3,,0.3,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1549,    Guyana,,15,,15,,0,,0.1,,0.3,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1550,    Haiti,,10,,10,,0,,0.1,,0.2,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1551,    Jamaica,,130,,65,,60,,1.1,,1.1,,1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1552,    Mexico,,50,,10,,35,,0.4,,0.2,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1553,    Peru,,15,,0,,15,,0.1,,0,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1554,    Trinidad and Tobago,,25,,10,,15,,0.2,,0.2,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1555,    United States of America,,1170,,505,,665,,9.9,,8.8,,11,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1556,    Other places of birth in Americas,,260,,150,,105,,2.2,,2.6,,1.7,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1557,  Europe,,3275,,1630,,1645,,27.8,,28.4,,27.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1558,    Bosnia and Herzegovina,,55,,25,,30,,0.5,,0.4,,0.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1559,    Croatia,,20,,20,,0,,0.2,,0.3,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1560,    France,,110,,40,,70,,0.9,,0.7,,1.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1561,    Germany,,185,,90,,100,,1.6,,1.6,,1.7,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1562,    Greece,,10,,10,,0,,0.1,,0.2,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1563,    Hungary,,45,,20,,20,,0.4,,0.3,,0.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1564,    Italy,,75,,35,,35,,0.6,,0.6,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1565,    Netherlands,,430,,240,,185,,3.7,,4.2,,3.1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1566,    Poland,,100,,50,,45,,0.8,,0.9,,0.7,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1567,    Portugal,,80,,45,,35,,0.7,,0.8,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1568,    Romania,,35,,10,,20,,0.3,,0.2,,0.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1569,    Russian Federation,,105,,45,,60,,0.9,,0.8,,1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1570,    Serbia,86,10,,0,,10,,0.1,,0,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1571,    Ukraine,,75,,40,,35,,0.6,,0.7,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1572,    United Kingdom,87,1385,,670,,710,,11.8,,11.7,,11.8,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1573,    Other places of birth in Europe,,575,,290,,285,,4.9,,5.1,,4.7,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1574,  Africa,,625,,320,,310,,5.3,,5.6,,5.1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1575,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1576,"    Congo, Democratic Republic of the",,15,,0,,15,,0.1,,0,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1577,    Egypt,,55,,25,,25,,0.5,,0.4,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1578,    Eritrea,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1579,    Ethiopia,,10,,0,,0,,0.1,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1580,    Morocco,,60,,30,,25,,0.5,,0.5,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1581,    Nigeria,,110,,55,,60,,0.9,,1,,1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1582,    Somalia,,25,,15,,10,,0.2,,0.3,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1583,"    South Africa, Republic of",,120,,55,,65,,1,,1,,1.1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1584,    Other places of birth in Africa,,220,,120,,95,,1.9,,2.1,,1.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1585,  Asia,,5965,,2920,,3040,,50.7,,50.9,,50.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1586,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1587,    Iran,88,185,,110,,80,,1.6,,1.9,,1.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1588,    Iraq,,55,,35,,20,,0.5,,0.6,,0.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1589,    Lebanon,,140,,85,,55,,1.2,,1.5,,0.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1590,    Syria,89,400,,210,,185,,3.4,,3.7,,3.1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1591,    Turkey,,25,,10,,10,,0.2,,0.2,,0.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1592,    China,90,1675,,820,,855,,14.2,,14.3,,14.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1593,    Hong Kong,91,125,,80,,45,,1.1,,1.4,,0.7,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1594,"    Korea, South",92,40,,15,,30,,0.3,,0.3,,0.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1595,    Taiwan,,155,,65,,90,,1.3,,1.1,,1.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1596,    Philippines,,1015,,390,,620,,8.6,,6.8,,10.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1597,    Viet Nam,,525,,265,,260,,4.5,,4.6,,4.3,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1598,    Bangladesh,,90,,55,,35,,0.8,,1,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1599,    India,,835,,475,,360,,7.1,,8.3,,6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1600,    Pakistan,,85,,45,,35,,0.7,,0.8,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1601,    Sri Lanka,,70,,35,,30,,0.6,,0.6,,0.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1602,    Other places of birth in Asia,,530,,225,,305,,4.5,,3.9,,5.1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1603,  Oceania and other places of birth,93,70,,40,,35,,0.6,,0.7,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,4860,,2450,,2410,,100,,100,,100,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1605,  Americas,,465,,210,,250,,9.6,,8.6,,10.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1606,    Brazil,,50,,30,,20,,1,,1.2,,0.8,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1607,    Colombia,,35,,15,,25,,0.7,,0.6,,1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1608,    Haiti,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1609,    Jamaica,,110,,45,,60,,2.3,,1.8,,2.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1610,    Mexico,,30,,10,,15,,0.6,,0.4,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1611,    United States of America,,140,,45,,95,,2.9,,1.8,,3.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1612,    Venezuela,95,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1613,    Other places of birth in Americas,,100,,60,,35,,2.1,,2.4,,1.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1614,  Europe,,445,,210,,230,,9.2,,8.6,,9.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1615,    France,,45,,25,,15,,0.9,,1,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1616,    Germany,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1617,    Ireland,96,15,,10,,10,,0.3,,0.4,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1618,    Italy,,35,,10,,20,,0.7,,0.4,,0.8,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1619,    Russian Federation,,45,,20,,30,,0.9,,0.8,,1.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1620,    Ukraine,,35,,20,,15,,0.7,,0.8,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1621,    United Kingdom,87,130,,65,,70,,2.7,,2.7,,2.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1622,    Other places of birth in Europe,,135,,70,,70,,2.8,,2.9,,2.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1623,  Africa,,270,,135,,130,,5.6,,5.5,,5.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1624,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1625,    Burundi,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1626,    Cameroon,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1627,"    Congo, Democratic Republic of the",,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1628,    Cote d'Ivoire,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1629,    Egypt,,30,,20,,15,,0.6,,0.8,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1630,    Eritrea,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1631,    Ethiopia,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1632,    Morocco,,10,,0,,10,,0.2,,0,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1633,    Nigeria,,85,,40,,45,,1.7,,1.6,,1.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1634,    Somalia,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1635,"    South Africa, Republic of",,30,,10,,15,,0.6,,0.4,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1636,    Sudan,97,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1637,    Tunisia,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1638,    Other places of birth in Africa,,65,,40,,25,,1.3,,1.6,,1,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1639,  Asia,,3660,,1880,,1780,,75.3,,76.7,,73.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1640,    Afghanistan,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1641,    Bangladesh,,50,,25,,20,,1,,1,,0.8,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1642,    China,90,1170,,595,,575,,24.1,,24.3,,23.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1643,    Hong Kong,91,70,,45,,30,,1.4,,1.8,,1.2,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1644,    India,,665,,390,,280,,13.7,,15.9,,11.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1645,    Iran,88,10,,0,,10,,0.2,,0,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1646,    Iraq,,40,,25,,15,,0.8,,1,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1647,    Israel,,10,,10,,0,,0.2,,0.4,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1648,    Japan,,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1649,    Jordan,,20,,15,,0,,0.4,,0.6,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1650,"    Korea, South",92,0,,0,,0,,0,,0,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1651,    Lebanon,,30,,20,,0,,0.6,,0.8,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1652,    Nepal,,20,,10,,10,,0.4,,0.4,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1653,    Pakistan,,15,,10,,0,,0.3,,0.4,,0,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1654,    Philippines,,630,,255,,370,,13,,10.4,,15.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1655,    Saudi Arabia,,25,,15,,10,,0.5,,0.6,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1656,    Sri Lanka,,30,,20,,15,,0.6,,0.8,,0.6,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1657,    Syria,89,220,,125,,95,,4.5,,5.1,,3.9,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1658,    Turkey,,10,,0,,10,,0.2,,0,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1659,    United Arab Emirates,,55,,15,,35,,1.1,,0.6,,1.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1660,    Viet Nam,,470,,240,,230,,9.7,,9.8,,9.5,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1661,    Other places of birth in Asia,,115,,55,,65,,2.4,,2.2,,2.7,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1662,  Oceania and other,93,25,,10,,10,,0.5,,0.4,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1663,    Australia,,20,,10,,10,,0.4,,0.4,,0.4,
2021,2021A000211,11,Province,Prince Edward Island,2.4,3.2,0,1664,    Other places of birth,98,0,,0,,0,,0,,0,,0,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1545,  Americas,,12150,,5780,,6370,,17,,16.3,,17.6,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1546,    Brazil,,440,,205,,230,,0.6,,0.6,,0.6,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1547,    Colombia,,270,,125,,140,,0.4,,0.4,,0.4,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1548,    El Salvador,,85,,40,,45,,0.1,,0.1,,0.1,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1549,    Guyana,,255,,110,,140,,0.4,,0.3,,0.4,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1550,    Haiti,,55,,10,,45,,0.1,,0,,0.1,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1551,    Jamaica,,760,,395,,365,,1.1,,1.1,,1,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1552,    Mexico,,350,,185,,165,,0.5,,0.5,,0.5,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1553,    Peru,,115,,55,,55,,0.2,,0.2,,0.2,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1554,    Trinidad and Tobago,,290,,155,,130,,0.4,,0.4,,0.4,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1555,    United States of America,,7570,,3435,,4130,,10.6,,9.7,,11.4,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1556,    Other places of birth in Americas,,1960,,1045,,915,,2.7,,2.9,,2.5,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1557,  Europe,,23295,,11615,,11685,,32.6,,32.8,,32.3,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1558,    Bosnia and Herzegovina,,265,,130,,135,,0.4,,0.4,,0.4,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1559,    Croatia,,250,,110,,140,,0.3,,0.3,,0.4,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1560,    France,,485,,260,,220,,0.7,,0.7,,0.6,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1561,    Germany,,2370,,1165,,1210,,3.3,,3.3,,3.3,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1562,    Greece,,300,,130,,165,,0.4,,0.4,,0.5,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1563,    Hungary,,215,,105,,110,,0.3,,0.3,,0.3,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1564,    Italy,,490,,280,,205,,0.7,,0.8,,0.6,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1565,    Netherlands,,1465,,795,,670,,2,,2.2,,1.9,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1566,    Poland,,765,,340,,425,,1.1,,1,,1.2,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1567,    Portugal,,235,,135,,95,,0.3,,0.4,,0.3,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1568,    Romania,,315,,135,,175,,0.4,,0.4,,0.5,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1569,    Russian Federation,,710,,330,,375,,1,,0.9,,1,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1570,    Serbia,86,155,,70,,80,,0.2,,0.2,,0.2,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1571,    Ukraine,,615,,335,,280,,0.9,,0.9,,0.8,
2021,2021A000212,12,Province,Nova Scotia,2.9,3.9,0,1572,    United Kingdom,87,11935,,5930,,6000,,16.7,,16.7,,16.6,
